id_contrato,data_originacao,valor_bem,valor_entrada,valor_financiado,ltv,prazo_meses,taxa_juros_am,parcela_mensal,comprometimento_renda,canal_originacao,ano_modelo,idade_veiculo_anos,idade_cliente,ocupacao,renda_mensal_declarada,tempo_emprego_meses,tipo_residencia,score_bureau,qtd_restricoes_ativas,qtd_consultas_bureau_3m,possui_avalista,qtd_parcelas_em_atraso_12m,default_90_12,mes_default,ead_realizado,lgd_realizado,perda_financeira
C005403,2022-06-01,24800.0,6916.72,17883.28,0.7211,36,0.01683,666.39,0.4165,Revenda multimarca,2017,5,32,CLT,1600.0,9.0,Própria,623.0,1,6,Não,3,0,,,,0.0
C005404,2022-01-01,72400.0,28858.64,43541.36,0.6014,60,0.01551,1120.21,0.381,Concessionária,2014,8,36,CLT,2940.18,32.0,Alugada,685.0,0,1,Não,0,0,,,,0.0
C005405,2024-10-01,34500.0,17460.45,17039.55,0.4939,60,0.01844,471.85,0.1767,Revenda multimarca,2021,1,65,Aposentado,2670.99,16.0,Financiada,602.0,0,2,Não,0,0,,,,0.0
C005406,2022-09-01,22000.0,7561.4,14438.6,0.6563,36,0.0163,533.36,0.0891,Correspondente bancário,2019,3,74,CLT,5987.13,19.0,Alugada,654.0,2,3,Não,0,0,,,,0.0
C005407,2024-09-01,83400.0,17147.04,66252.96,0.7944,60,0.01551,1704.52,0.1028,Concessionária,2019,3,25,Empresário,16578.78,18.0,Alugada,905.0,0,1,Não,4,1,7.0,68595.12,0.6835,46884.16
C005408,2022-05-01,59200.0,30612.32,28587.68,0.4829,36,0.01565,1044.73,0.2611,Digital,2010,12,26,Autônomo,4000.99,6.0,Familiar,691.0,1,0,Não,0,0,,,,0.0
C005409,2024-01-01,29200.0,12532.64,16667.36,0.5708,60,0.01574,431.33,0.2008,Concessionária,2019,3,38,CLT,2147.99,,Própria,495.0,0,2,Não,0,0,,,,0.0
C005410,2023-10-01,40000.0,4064.0,35936.0,0.8984,48,0.01566,1070.55,0.1465,Concessionária,2018,4,46,CLT,7309.66,52.0,Alugada,505.0,0,0,Não,1,0,,,,0.0
C005411,2024-02-01,127600.0,75245.72,52354.28,0.4103,48,0.01505,1539.55,0.1504,Revenda multimarca,2021,1,30,CLT,10235.5,34.0,Familiar,903.0,0,0,Não,1,0,,,,0.0
C005412,2023-03-01,42100.0,5877.16,36222.84,0.8604,60,0.0176,982.4,0.2544,Correspondente bancário,2016,6,50,CLT,3861.68,101.0,Familiar,663.0,0,1,Não,0,0,,,,0.0
C005413,2024-02-01,40700.0,18404.54,22295.46,0.5478,48,0.01659,677.37,0.0941,Digital,2015,7,44,Autônomo,7200.35,38.0,Alugada,821.0,1,0,Não,0,0,,,,0.0
C005414,2024-09-01,117600.0,45252.48,72347.52,0.6152,36,0.01495,2613.36,0.3205,Digital,2017,5,38,CLT,8154.77,,Financiada,667.0,0,2,Não,0,0,,,,0.0
C005415,2022-11-01,36600.0,5153.28,31446.72,0.8592,60,0.01627,824.84,0.1534,Correspondente bancário,2017,5,23,CLT,5378.26,58.0,Familiar,639.0,0,1,Não,0,0,,,,0.0
C005416,2023-02-01,94200.0,29494.02,64705.98,0.6869,36,0.01565,2364.67,0.3247,Concessionária,2016,6,38,Autônomo,7283.06,11.0,Financiada,600.0,2,3,Sim,4,1,12.0,58841.57,0.5206,30633.85
C005417,2022-02-01,42700.0,5939.57,36760.43,0.8609,48,0.01567,1095.34,0.145,Revenda multimarca,2022,0,47,CLT,7551.92,8.0,Própria,762.0,0,1,Sim,0,0,,,,0.0
C005418,2022-02-01,49000.0,9726.5,39273.5,0.8015,24,0.01419,1942.3,0.202,Concessionária,2014,8,42,Servidor público,9613.77,24.0,Própria,700.0,1,2,Não,0,0,,,,0.0
C005419,2024-08-01,30200.0,8003.0,22197.0,0.735,48,0.01503,652.45,0.1226,Concessionária,2020,2,33,CLT,5321.61,97.0,Própria,546.0,2,1,Não,0,0,,,,0.0
C005420,2024-02-01,138500.0,86105.45,52394.55,0.3783,36,0.01541,1907.15,0.232,Digital,2014,8,41,CLT,8220.34,52.0,Financiada,575.0,0,1,Não,2,0,,,,0.0
C005421,2022-09-01,45300.0,17549.22,27750.78,0.6126,36,0.01734,1042.78,0.2586,Revenda multimarca,2020,2,43,Empresário,4032.07,59.0,Financiada,486.0,2,3,Não,12,1,4.0,30317.54,0.88,26679.43
C005422,2023-09-01,75600.0,29000.16,46599.84,0.6164,36,0.01706,1743.04,0.0951,Correspondente bancário,2019,3,73,Aposentado,18326.41,101.0,Alugada,750.0,0,0,Não,0,0,,,,0.0
C005423,2023-12-01,66500.0,21326.55,45173.45,0.6793,24,0.01477,2249.22,0.1635,Concessionária,2021,1,49,Servidor público,13752.82,39.0,Alugada,539.0,0,1,Não,0,0,,,,0.0
C005424,2023-02-01,40800.0,10783.44,30016.56,0.7357,48,0.01735,926.58,0.1592,Revenda multimarca,2017,5,33,CLT,5821.81,121.0,Alugada,826.0,1,1,Sim,0,0,,,,0.0
C005425,2024-01-01,48900.0,10068.51,38831.49,0.7941,60,0.01632,1019.83,0.1767,Concessionária,2018,4,47,CLT,5770.76,69.0,Alugada,538.0,0,1,Não,1,0,,,,0.0
C005426,2024-07-01,68800.0,11661.6,57138.4,0.8305,48,0.01814,1793.02,0.417,Revenda multimarca,2015,7,33,CLT,4299.76,150.0,Financiada,484.0,1,2,Não,0,0,,,,0.0
C005427,2022-04-01,38700.0,4191.21,34508.79,0.8917,48,0.0169,1055.27,0.2035,Correspondente bancário,2012,10,41,Servidor público,5184.65,19.0,Alugada,515.0,2,0,Não,0,0,,,,0.0
C005428,2023-09-01,36900.0,2616.21,34283.79,0.9291,48,0.01737,1058.75,0.2495,Revenda multimarca,2019,3,56,Autônomo,,81.0,Própria,647.0,1,1,Não,3,0,,,,0.0
C005429,2024-10-01,22000.0,12562.0,9438.0,0.429,24,0.01496,470.96,0.1108,Correspondente bancário,2017,5,35,Autônomo,4251.67,32.0,Própria,575.0,0,3,Sim,1,0,,,,0.0
C005430,2022-02-01,38500.0,21679.35,16820.65,0.4369,36,0.01782,637.04,0.1084,Revenda multimarca,2017,5,51,Autônomo,5875.71,38.0,Alugada,527.0,0,6,Não,0,0,,,,0.0
C005431,2022-07-01,27700.0,3986.03,23713.97,0.8561,60,0.0171,635.16,0.3326,Revenda multimarca,2010,12,32,Empresário,1909.41,,Alugada,594.0,1,4,Sim,0,0,,,,0.0
C005432,2023-04-01,23700.0,5251.92,18448.08,0.7784,24,0.01567,928.19,0.418,Concessionária,2010,12,43,CLT,2220.59,30.0,Própria,546.0,0,3,Não,0,0,,,,0.0
C005433,2024-04-01,128900.0,15622.68,113277.32,0.8788,60,0.01499,2875.76,0.1057,Concessionária,2021,1,63,Aposentado,27219.48,51.0,Alugada,908.0,0,0,Não,1,0,,,,0.0
C005434,2023-05-01,43800.0,21974.46,21825.54,0.4983,60,0.01789,596.21,0.3687,Concessionária,2019,3,38,CLT,1617.16,67.0,Própria,553.0,1,2,Não,0,0,,,,0.0
C005435,2022-06-01,22000.0,4433.0,17567.0,0.7985,48,0.01624,529.79,0.142,Correspondente bancário,2012,10,58,Autônomo,3730.96,40.0,Própria,545.0,2,2,Não,0,0,,,,0.0
C005436,2024-04-01,76000.0,25004.0,50996.0,0.671,48,0.01501,1498.33,0.0969,Concessionária,2017,5,66,CLT,15458.27,145.0,Familiar,820.0,0,2,Não,0,0,,,,0.0
C005437,2022-12-01,22000.0,5266.8,16733.2,0.7606,36,0.01537,608.68,0.3105,Digital,2015,7,24,CLT,1960.5,,Própria,533.0,2,5,Não,0,0,,,,0.0
C005438,2024-03-01,28100.0,3849.7,24250.3,0.863,48,0.01589,725.96,0.1547,Concessionária,2013,9,48,CLT,,59.0,Financiada,576.0,1,0,Sim,0,0,,,,0.0
C005439,2023-11-01,22000.0,9807.6,12192.4,0.5542,48,0.01507,358.69,0.0924,Concessionária,2014,8,30,Autônomo,3880.3,76.0,Familiar,589.0,2,3,Não,0,0,,,,0.0
C005440,2024-12-01,84500.0,52482.95,32017.05,0.3789,60,0.01553,824.14,0.0836,Concessionária,2021,1,41,Empresário,9852.34,46.0,Própria,814.0,0,1,Não,0,0,,,,0.0
C005441,2023-09-01,137800.0,48850.1,88949.9,0.6455,60,0.01454,2232.12,0.2397,Concessionária,2022,0,33,CLT,9314.05,10.0,Familiar,660.0,0,0,Não,0,0,,,,0.0
C005442,2022-06-01,50400.0,10528.56,39871.44,0.7911,36,0.0145,1429.48,0.361,Concessionária,2016,6,33,CLT,3959.73,,Alugada,543.0,0,2,Não,0,0,,,,0.0
C005443,2022-02-01,81500.0,27677.4,53822.6,0.6604,48,0.01591,1611.92,0.2971,Concessionária,2012,10,60,Autônomo,5424.79,32.0,Alugada,598.0,1,2,Não,0,0,,,,0.0
C005444,2024-09-01,41700.0,11859.48,29840.52,0.7156,36,0.01476,1074.5,0.3055,Concessionária,2022,0,32,CLT,3517.54,97.0,Alugada,628.0,1,1,Não,0,0,,,,0.0
C005445,2023-12-01,41500.0,6166.9,35333.1,0.8514,48,0.01712,1085.47,0.2779,Revenda multimarca,2020,2,46,CLT,3905.82,44.0,Financiada,714.0,1,3,Não,0,0,,,,0.0
C005446,2023-09-01,72100.0,17527.51,54572.49,0.7569,60,0.01522,1393.63,0.2554,Digital,2016,6,31,Empresário,5456.33,36.0,Familiar,666.0,0,1,Não,0,0,,,,0.0
C005447,2024-03-01,64700.0,10681.97,54018.03,0.8349,48,0.01828,1700.02,0.2313,Revenda multimarca,2019,3,29,Autônomo,7351.07,24.0,Alugada,681.0,2,1,Não,0,0,,,,0.0
C005448,2024-04-01,40700.0,21216.91,19483.09,0.4787,36,0.01777,737.27,0.1385,Revenda multimarca,2020,2,66,CLT,,34.0,Própria,601.0,1,4,Não,2,0,,,,0.0
C005449,2024-01-01,51200.0,14699.52,36500.48,0.7129,48,0.0156,1085.98,0.1163,Concessionária,2018,4,52,Empresário,,50.0,Alugada,599.0,2,3,Não,1,0,,,,0.0
C005450,2022-05-01,30700.0,5925.1,24774.9,0.807,36,0.01478,892.39,0.4411,Digital,2021,1,36,CLT,2023.02,110.0,Financiada,527.0,1,3,Não,0,0,,,,0.0
C005451,2024-02-01,46300.0,7736.73,38563.27,0.8329,48,0.01461,1123.39,0.1904,Concessionária,2013,9,44,Empresário,5901.28,8.0,Familiar,673.0,0,0,Sim,1,0,,,,0.0
C005452,2023-02-01,22000.0,5722.2,16277.8,0.7399,48,0.01444,472.46,0.1968,Concessionária,2010,12,36,CLT,2400.3,,Familiar,508.0,0,0,Sim,1,0,,,,0.0
C005453,2024-01-01,39600.0,9646.56,29953.44,0.7564,48,0.01758,929.08,0.2677,Revenda multimarca,2011,11,27,CLT,3470.08,,Familiar,628.0,0,2,Não,2,0,,,,0.0
C005454,2024-03-01,38200.0,3682.48,34517.52,0.9036,36,0.01707,1291.32,0.3366,Revenda multimarca,2014,8,44,Autônomo,3836.24,105.0,Financiada,533.0,2,1,Não,0,0,,,,0.0
C005455,2022-01-01,65100.0,11490.15,53609.85,0.8235,60,0.0156,1382.42,0.3081,Concessionária,2017,5,46,CLT,4486.78,58.0,Familiar,681.0,0,0,Não,0,0,,,,0.0
C005456,2023-05-01,22000.0,5387.8,16612.2,0.7551,36,0.01566,607.19,0.2024,Concessionária,2010,12,35,Autônomo,2999.68,92.0,Própria,495.0,1,5,Sim,0,0,,,,0.0
C005457,2023-12-01,39100.0,12852.17,26247.83,0.6713,24,0.01418,1297.95,0.2943,Concessionária,2018,4,45,CLT,4410.95,,Alugada,531.0,2,3,Não,1,0,,,,0.0
C005458,2024-06-01,91200.0,17382.72,73817.28,0.8094,36,0.01525,2679.79,0.4136,Digital,2021,1,40,Autônomo,6479.85,61.0,Financiada,800.0,1,0,Não,0,0,,,,0.0
C005459,2024-08-01,59900.0,13986.65,45913.35,0.7665,48,0.01586,1373.59,0.1651,Concessionária,2016,6,42,Empresário,8318.69,29.0,Alugada,616.0,0,1,Não,0,0,,,,0.0
C005460,2024-06-01,51200.0,22497.28,28702.72,0.5606,36,0.01669,1067.11,0.1147,Revenda multimarca,2021,1,37,CLT,9302.34,22.0,Própria,673.0,0,2,Não,0,0,,,,0.0
C005461,2024-12-01,40600.0,16418.64,24181.36,0.5956,60,0.01634,635.4,0.0519,Digital,2017,5,38,CLT,12248.19,32.0,Familiar,894.0,0,1,Não,0,0,,,,0.0
C005462,2024-08-01,33400.0,10317.26,23082.74,0.6911,24,0.01607,1166.76,0.1444,Revenda multimarca,2015,7,37,Servidor público,8081.06,60.0,Própria,504.0,1,0,Não,5,1,11.0,19846.65,0.7508,14900.22
C005463,2023-05-01,32600.0,8697.68,23902.32,0.7332,60,0.01904,671.73,0.1726,Revenda multimarca,2017,5,57,CLT,3892.62,27.0,Própria,483.0,1,2,Sim,0,0,,,,0.0
C005464,2023-01-01,24000.0,8203.2,15796.8,0.6582,24,0.01309,771.26,0.1295,Concessionária,2018,4,46,Servidor público,5956.68,336.0,Financiada,639.0,0,2,Não,0,0,,,,0.0
C005465,2024-02-01,69500.0,11418.85,58081.15,0.8357,24,0.01666,2955.86,0.2018,Revenda multimarca,2021,1,28,CLT,14650.41,80.0,Financiada,562.0,0,1,Não,0,0,,,,0.0
C005466,2024-03-01,123900.0,31371.48,92528.52,0.7468,24,0.01396,4563.8,0.281,Concessionária,2021,1,24,Empresário,16241.02,40.0,Financiada,653.0,0,2,Não,1,0,,,,0.0
C005467,2023-07-01,47300.0,9072.14,38227.86,0.8082,36,0.01497,1381.34,0.2655,Concessionária,2020,2,29,Autônomo,5202.96,15.0,Familiar,487.0,1,1,Não,1,0,,,,0.0
C005468,2022-06-01,42500.0,16464.5,26035.5,0.6126,36,0.01516,943.76,0.2122,Concessionária,2019,3,23,CLT,4446.95,60.0,Financiada,905.0,0,0,Não,0,0,,,,0.0
C005469,2022-04-01,32000.0,8428.8,23571.2,0.7366,60,0.01426,587.23,0.0848,Digital,2014,8,34,CLT,6923.1,52.0,Familiar,587.0,1,2,Sim,0,0,,,,0.0
C005470,2024-04-01,61600.0,15541.68,46058.32,0.7477,48,0.01443,1336.56,0.3239,Concessionária,2022,0,39,Autônomo,,43.0,Alugada,648.0,0,0,Sim,0,0,,,,0.0
C005471,2024-09-01,22800.0,4382.16,18417.84,0.8078,48,0.01705,564.99,0.1547,Correspondente bancário,2019,3,29,CLT,3653.09,69.0,Própria,474.0,2,2,Não,0,0,,,,0.0
C005472,2023-02-01,86400.0,10195.2,76204.8,0.882,60,0.01641,2005.92,0.2125,Digital,2011,11,35,CLT,9440.06,28.0,Própria,664.0,2,1,Não,0,0,,,,0.0
C005473,2023-12-01,62700.0,10847.1,51852.9,0.827,48,0.01549,1539.16,0.3331,Digital,2018,4,27,Autônomo,4620.26,25.0,Familiar,583.0,0,3,Não,0,0,,,,0.0
C005474,2024-10-01,56000.0,28229.6,27770.4,0.4959,48,0.01795,868.02,0.0657,Revenda multimarca,2019,3,50,Autônomo,13207.75,,Familiar,818.0,0,3,Não,0,0,,,,0.0
C005475,2024-04-01,31900.0,5541.03,26358.97,0.8263,60,0.01811,724.0,0.3465,Revenda multimarca,2020,2,33,CLT,2089.53,,Alugada,627.0,0,1,Não,0,0,,,,0.0
C005476,2023-07-01,29500.0,17989.1,11510.9,0.3902,60,0.01744,310.94,0.0454,Digital,2021,1,54,CLT,6851.51,26.0,Familiar,655.0,1,5,Não,1,0,,,,0.0
C005477,2022-08-01,50500.0,9973.75,40526.25,0.8025,24,0.01348,1987.7,0.311,Concessionária,2021,1,35,CLT,6390.41,74.0,Familiar,835.0,0,0,Não,0,0,,,,0.0
C005478,2023-06-01,42700.0,7276.08,35423.92,0.8296,36,0.0166,1315.04,0.2141,Revenda multimarca,2021,1,65,Aposentado,6142.14,110.0,Própria,704.0,1,0,Não,1,0,,,,0.0
C005479,2022-12-01,22000.0,5535.2,16464.8,0.7484,36,0.01576,602.8,0.3767,Concessionária,2019,3,32,CLT,1600.0,20.0,Financiada,746.0,1,2,Não,0,0,,,,0.0
C005480,2024-03-01,27900.0,19304.01,8595.99,0.3081,60,0.0152,219.41,0.0378,Concessionária,2019,3,63,Aposentado,5799.82,127.0,Alugada,600.0,2,1,Não,0,0,,,,0.0
C005481,2024-11-01,32400.0,10008.36,22391.64,0.6911,24,0.01521,1120.61,0.2621,Concessionária,2015,7,33,Autônomo,4276.15,,Própria,731.0,0,0,Não,0,0,,,,0.0
C005482,2023-02-01,54300.0,10110.66,44189.34,0.8138,36,0.01391,1568.71,0.3145,Concessionária,2018,4,27,Autônomo,,,Alugada,875.0,0,1,Não,2,0,,,,0.0
C005483,2024-04-01,38800.0,15993.36,22806.64,0.5878,48,0.01465,664.95,0.2929,Concessionária,2018,4,37,Autônomo,2270.15,50.0,Alugada,,1,3,Não,0,0,,,,0.0
C005484,2023-03-01,42100.0,5481.42,36618.58,0.8698,24,0.0146,1819.67,0.4402,Concessionária,2017,5,69,CLT,4133.31,46.0,Financiada,660.0,2,1,Não,2,0,,,,0.0
C005485,2023-06-01,23600.0,12234.24,11365.76,0.4816,36,0.01458,408.03,0.14,Concessionária,2021,1,35,Autônomo,2915.16,204.0,Alugada,572.0,1,2,Não,0,0,,,,0.0
C005486,2023-12-01,199100.0,40238.11,158861.89,0.7979,60,0.01564,4100.71,0.4347,Concessionária,2019,3,39,Autônomo,9432.39,,Própria,609.0,0,1,Não,0,0,,,,0.0
C005487,2023-02-01,58600.0,5707.64,52892.36,0.9026,48,0.01588,1583.05,0.2301,Digital,2017,5,27,Servidor público,6880.35,37.0,Própria,592.0,1,2,Não,0,0,,,,0.0
C005488,2023-09-01,32300.0,3575.61,28724.39,0.8893,60,0.01558,740.33,0.1803,Concessionária,2020,2,42,Autônomo,4106.07,33.0,Própria,729.0,1,0,Não,0,0,,,,0.0
C005489,2023-06-01,42100.0,11308.06,30791.94,0.7314,48,0.01533,910.9,0.1137,Digital,2021,1,73,Autônomo,8013.55,63.0,Própria,524.0,0,1,Sim,0,0,,,,0.0
C005490,2024-04-01,27200.0,5100.0,22100.0,0.8125,48,0.01484,646.97,0.2553,Digital,2012,10,41,Autônomo,2534.42,31.0,Alugada,660.0,0,0,Não,2,0,,,,0.0
C005491,2023-01-01,26900.0,9076.06,17823.94,0.6626,48,0.01706,546.88,0.3074,Revenda multimarca,2017,5,31,Autônomo,,21.0,Alugada,575.0,2,1,Não,2,1,11.0,17402.12,0.6903,12013.23
C005492,2022-03-01,77000.0,30184.0,46816.0,0.608,48,0.01846,1478.85,0.1744,Revenda multimarca,2014,8,28,Autônomo,8477.72,,Familiar,605.0,0,3,Não,0,0,,,,0.0
C005493,2023-01-01,39800.0,6391.88,33408.12,0.8394,24,0.01653,1697.66,0.3508,Correspondente bancário,2020,2,51,CLT,,131.0,Própria,561.0,2,4,Não,0,0,,,,0.0
C005494,2023-02-01,30800.0,6354.04,24445.96,0.7937,48,0.01498,717.79,0.0432,Digital,2018,4,74,Empresário,16603.3,41.0,Própria,653.0,0,2,Não,0,0,,,,0.0
C005495,2022-03-01,52700.0,10376.63,42323.37,0.8031,48,0.01501,1243.51,0.2419,Revenda multimarca,2020,2,43,CLT,5141.65,63.0,Alugada,595.0,1,1,Não,0,0,,,,0.0
C005496,2022-04-01,64500.0,34133.4,30366.6,0.4708,60,0.01589,788.86,0.0826,Concessionária,2018,4,51,CLT,9555.71,42.0,Alugada,742.0,1,4,Não,0,0,,,,0.0
C005497,2022-12-01,23900.0,12411.27,11488.73,0.4807,48,0.01659,349.04,0.1585,Revenda multimarca,2013,9,51,CLT,2201.76,26.0,Financiada,643.0,1,0,Não,0,0,,,,0.0
C005498,2022-11-01,51500.0,28603.1,22896.9,0.4446,48,0.01724,705.18,0.1353,Digital,2016,6,29,CLT,5213.03,8.0,Familiar,703.0,0,3,Não,2,0,,,,0.0
C005499,2023-08-01,22000.0,8507.4,13492.6,0.6133,36,0.01691,503.44,0.1943,Revenda multimarca,2019,3,65,Aposentado,2591.33,263.0,Financiada,588.0,0,1,Não,0,0,,,,0.0
C005500,2024-06-01,68400.0,27421.56,40978.44,0.5991,36,0.01391,1454.72,0.1461,Concessionária,2021,1,41,Empresário,9955.39,50.0,Alugada,894.0,0,1,Não,0,0,,,,0.0
C005501,2024-04-01,23200.0,4025.2,19174.8,0.8265,60,0.01569,495.59,0.2765,Digital,2014,8,39,CLT,,,Familiar,479.0,2,4,Não,1,0,,,,0.0
C005502,2024-08-01,54500.0,23064.4,31435.6,0.5768,48,0.01557,934.69,0.0796,Correspondente bancário,2020,2,27,Empresário,11735.65,,Alugada,842.0,0,3,Não,0,0,,,,0.0
C005503,2024-02-01,31100.0,6428.37,24671.63,0.7933,36,0.01545,898.64,0.4456,Digital,2017,5,34,CLT,2016.7,17.0,Própria,790.0,0,2,Não,0,0,,,,0.0
C005504,2022-07-01,22000.0,1474.0,20526.0,0.933,36,0.01698,766.76,0.389,Correspondente bancário,2019,3,58,Autônomo,1971.35,63.0,Alugada,512.0,0,1,Não,0,0,,,,0.0
C005505,2022-07-01,31700.0,12147.44,19552.56,0.6168,48,0.01784,609.76,0.1634,Revenda multimarca,2018,4,27,Empresário,3731.04,26.0,Alugada,483.0,0,0,Não,1,0,,,,0.0
C005506,2022-03-01,22000.0,6949.8,15050.2,0.6841,24,0.01483,749.89,0.3964,Concessionária,2015,7,43,Autônomo,1891.74,,Alugada,477.0,0,0,Não,0,0,,,,0.0
C005507,2024-03-01,60500.0,8282.45,52217.55,0.8631,60,0.01614,1365.15,0.2217,Concessionária,2019,3,45,CLT,6157.31,121.0,Alugada,893.0,0,0,Não,0,0,,,,0.0
C005508,2024-04-01,65200.0,21366.04,43833.96,0.6723,36,0.01557,1599.78,0.2715,Concessionária,2017,5,33,CLT,5892.32,29.0,Própria,494.0,1,3,Não,1,0,,,,0.0
C005509,2022-05-01,25900.0,10321.15,15578.85,0.6015,36,0.01482,561.53,0.0839,Concessionária,2019,3,38,Servidor público,6692.77,73.0,Financiada,520.0,1,6,Não,6,1,2.0,17263.43,0.5421,9357.87
C005510,2022-12-01,40600.0,4218.34,36381.66,0.8961,60,0.01415,903.79,0.2701,Concessionária,2021,1,37,Autônomo,3346.61,117.0,Própria,733.0,0,2,Não,1,0,,,,0.0
C005511,2022-10-01,39600.0,21415.68,18184.32,0.4592,60,0.01697,485.46,0.0529,Correspondente bancário,2016,6,69,Aposentado,9180.45,29.0,Própria,779.0,0,2,Não,3,0,,,,0.0
C005512,2023-10-01,34200.0,7937.82,26262.18,0.7679,48,0.01688,802.75,0.1248,Correspondente bancário,2018,4,35,Servidor público,6434.15,46.0,Alugada,648.0,0,1,Não,12,1,1.0,28670.44,0.88,25229.99
C005513,2023-02-01,47900.0,15739.94,32160.06,0.6714,24,0.01558,1616.4,0.3834,Digital,2014,8,65,Aposentado,4215.87,272.0,Financiada,724.0,0,1,Não,0,0,,,,0.0
C005514,2024-01-01,129600.0,21811.68,107788.32,0.8317,48,0.0162,3247.96,0.1258,Concessionária,2021,1,46,Empresário,25824.32,48.0,Alugada,866.0,0,0,Não,0,0,,,,0.0
C005515,2023-03-01,37800.0,12205.62,25594.38,0.6771,36,0.01694,955.46,0.1492,Revenda multimarca,2020,2,36,CLT,6403.94,72.0,Familiar,562.0,2,3,Não,0,0,,,,0.0
C005516,2024-10-01,53600.0,2728.24,50871.76,0.9491,24,0.0131,2484.04,0.3319,Concessionária,2019,3,49,Autônomo,7484.08,,Alugada,827.0,0,1,Não,0,0,,,,0.0
C005517,2023-05-01,36000.0,5670.0,30330.0,0.8425,36,0.01687,1130.95,0.2361,Revenda multimarca,2021,1,34,Autônomo,4791.07,42.0,Alugada,592.0,0,1,Não,0,0,,,,0.0
C005518,2023-04-01,45800.0,9086.72,36713.28,0.8016,60,0.01617,960.54,0.1458,Digital,2021,1,46,CLT,6587.67,87.0,Financiada,722.0,2,0,Não,0,0,,,,0.0
C005519,2024-12-01,24700.0,3786.51,20913.49,0.8467,24,0.0173,1072.19,0.365,Revenda multimarca,2018,4,25,CLT,,8.0,Própria,476.0,1,0,Não,0,0,,,,0.0
C005520,2024-08-01,24000.0,5145.6,18854.4,0.7856,48,0.01488,552.43,0.1859,Digital,2015,7,42,CLT,2970.87,31.0,Própria,469.0,1,3,Sim,12,1,3.0,20511.69,0.7883,16168.78
C005521,2023-11-01,120900.0,47622.51,73277.49,0.6061,36,0.01616,2700.61,0.3194,Revenda multimarca,2017,5,56,Servidor público,,127.0,Financiada,727.0,1,1,Não,3,0,,,,0.0
C005522,2023-01-01,22000.0,9031.0,12969.0,0.5895,36,0.01356,457.7,0.1437,Concessionária,2018,4,65,Aposentado,3184.36,95.0,Própria,745.0,0,2,Não,1,0,,,,0.0
C005523,2022-11-01,34000.0,10468.6,23531.4,0.6921,48,0.01845,743.17,0.1174,Revenda multimarca,2021,1,70,Aposentado,6331.37,136.0,Financiada,469.0,2,1,Não,1,0,,,,0.0
C005524,2022-06-01,22000.0,6032.4,15967.6,0.7258,36,0.01592,586.15,0.0653,Correspondente bancário,2015,7,36,Empresário,8975.98,20.0,Própria,503.0,0,4,Sim,3,0,,,,0.0
C005525,2023-07-01,47000.0,21258.1,25741.9,0.5477,48,0.01814,807.79,0.1817,Revenda multimarca,2020,2,35,Servidor público,,105.0,Alugada,584.0,1,7,Não,0,0,,,,0.0
C005526,2024-05-01,23200.0,5990.24,17209.76,0.7418,48,0.0167,524.07,0.0796,Correspondente bancário,2020,2,47,CLT,6585.92,14.0,Alugada,530.0,1,1,Não,1,0,,,,0.0
C005527,2023-07-01,22000.0,3588.2,18411.8,0.8369,36,0.01475,662.86,0.2312,Correspondente bancário,2019,3,34,Autônomo,2866.73,50.0,Familiar,493.0,0,2,Não,0,0,,,,0.0
C005528,2022-05-01,38400.0,3840.0,34560.0,0.9,48,0.01657,1049.54,0.1615,Revenda multimarca,2020,2,33,Servidor público,6497.11,31.0,Própria,563.0,0,0,Não,1,0,,,,0.0
C005529,2024-09-01,49100.0,5916.55,43183.45,0.8795,48,0.01339,1225.34,0.307,Concessionária,2022,0,39,Servidor público,3991.32,,Alugada,596.0,0,0,Não,0,0,,,,0.0
C005530,2023-02-01,50500.0,9079.9,41420.1,0.8202,60,0.01741,1118.04,0.4262,Digital,2016,6,60,Autônomo,2623.47,25.0,Financiada,639.0,0,2,Não,0,0,,,,0.0
C005531,2022-11-01,71600.0,15587.32,56012.68,0.7823,60,0.01717,1502.88,0.1453,Digital,2018,4,42,Autônomo,10346.01,38.0,Financiada,768.0,0,3,Não,0,0,,,,0.0
C005532,2024-07-01,74200.0,37100.0,37100.0,0.5,60,0.01771,1008.95,0.0841,Revenda multimarca,2021,1,27,CLT,11993.32,79.0,Financiada,919.0,0,1,Não,0,0,,,,0.0
C005533,2024-05-01,49100.0,16595.8,32504.2,0.662,24,0.01591,1639.95,0.1632,Digital,2021,1,67,CLT,10050.24,,Própria,769.0,0,4,Não,0,0,,,,0.0
C005534,2023-06-01,22000.0,1729.2,20270.8,0.9214,60,0.0156,522.72,0.1271,Digital,2020,2,36,CLT,4111.14,60.0,Alugada,492.0,2,2,Não,0,0,,,,0.0
C005535,2024-06-01,61700.0,10853.03,50846.97,0.8241,36,0.01575,1861.28,0.3568,Revenda multimarca,2011,11,54,Autônomo,5216.04,24.0,Alugada,699.0,1,0,Não,1,0,,,,0.0
C005536,2022-10-01,24500.0,7693.0,16807.0,0.686,36,0.01428,600.35,0.1976,Digital,2018,4,22,Autônomo,3038.91,48.0,Financiada,,0,1,Não,0,0,,,,0.0
C005537,2024-04-01,97000.0,27732.3,69267.7,0.7141,60,0.017,1850.62,0.1154,Digital,2021,1,45,Servidor público,16039.05,262.0,Própria,688.0,0,1,Não,2,0,,,,0.0
