id_contrato,data_originacao,valor_bem,valor_entrada,valor_financiado,ltv,prazo_meses,taxa_juros_am,parcela_mensal,comprometimento_renda,canal_originacao,ano_modelo,idade_veiculo_anos,idade_cliente,ocupacao,renda_mensal_declarada,tempo_emprego_meses,tipo_residencia,score_bureau,qtd_restricoes_ativas,qtd_consultas_bureau_3m,possui_avalista,qtd_parcelas_em_atraso_12m
T001676,2025-03-01,38500.0,8077.3,30422.7,0.7902,36,0.01465,1093.45,0.2146,Digital,2022,3,40,CLT,5095.56,14.0,Alugada,490.0,2,1,Não,0
T001677,2025-01-01,57700.0,29975.15,27724.85,0.4805,36,0.01478,998.65,0.1177,Digital,2023,2,28,Empresário,8488.14,15.0,Familiar,717.0,1,1,Não,0
T001678,2025-04-01,22000.0,3042.6,18957.4,0.8617,24,0.01628,960.56,0.3028,Correspondente bancário,2019,6,37,CLT,3172.31,,Própria,467.0,1,7,Não,0
T001679,2025-05-01,35700.0,9628.29,26071.71,0.7303,36,0.0172,977.44,0.2195,Correspondente bancário,2022,3,41,CLT,4452.34,44.0,Própria,664.0,1,1,Não,0
T001680,2025-01-01,38200.0,3865.84,34334.16,0.8988,60,0.01537,880.18,0.2439,Concessionária,2022,3,37,CLT,3609.16,38.0,Própria,758.0,0,0,Não,0
T001681,2025-01-01,23400.0,6456.06,16943.94,0.7241,24,0.01532,849.06,0.3178,Concessionária,2013,12,40,Autônomo,,60.0,Própria,512.0,1,1,Não,0
T001682,2025-05-01,115500.0,59621.1,55878.9,0.4838,48,0.01439,1620.15,0.142,Concessionária,2024,1,27,Servidor público,11410.49,,Financiada,680.0,1,6,Sim,0
T001683,2025-01-01,22000.0,3759.8,18240.2,0.8291,36,0.01596,670.02,0.3907,Correspondente bancário,2024,1,32,CLT,1714.71,16.0,Própria,644.0,2,1,Não,0
T001684,2025-05-01,51100.0,22422.68,28677.32,0.5612,48,0.01594,859.39,0.1619,Concessionária,2023,2,62,CLT,5307.38,153.0,Própria,726.0,0,4,Sim,0
T001685,2025-04-01,60800.0,4553.92,56246.08,0.9251,24,0.01501,2808.36,0.134,Concessionária,2025,0,40,Servidor público,20955.77,264.0,Financiada,946.0,0,0,Não,0
T001686,2025-03-01,53400.0,10712.04,42687.96,0.7994,60,0.01521,1089.85,0.1863,Concessionária,2022,3,75,Aposentado,5851.41,262.0,Própria,600.0,0,0,Não,0
T001687,2025-02-01,53900.0,19441.73,34458.27,0.6393,60,0.01694,919.23,0.0892,Concessionária,2020,5,34,CLT,10306.63,7.0,Própria,718.0,0,1,Não,0
T001688,2025-06-01,22000.0,6226.0,15774.0,0.717,60,0.01809,433.05,0.151,Correspondente bancário,2017,8,40,CLT,2867.73,20.0,Financiada,569.0,0,0,Não,0
T001689,2025-06-01,22000.0,3535.4,18464.6,0.8393,48,0.01618,556.16,0.2847,Digital,2013,12,28,CLT,1953.3,,Financiada,504.0,2,5,Não,0
T001690,2025-04-01,60800.0,34108.8,26691.2,0.439,48,0.01683,815.01,0.0796,Revenda multimarca,2020,5,75,Empresário,10239.49,52.0,Financiada,904.0,0,1,Não,0
T001691,2025-06-01,86000.0,15376.8,70623.2,0.8212,60,0.01814,1941.23,0.2626,Digital,2018,7,49,CLT,7391.02,50.0,Alugada,648.0,1,0,Não,0
T001692,2025-02-01,59700.0,10907.19,48792.81,0.8173,48,0.01463,1421.99,0.104,Concessionária,2020,5,36,Autônomo,13672.06,5.0,Financiada,796.0,0,2,Não,0
T001693,2025-06-01,48900.0,7603.95,41296.05,0.8445,24,0.01542,2071.74,0.4158,Concessionária,2020,5,32,Servidor público,,102.0,Própria,512.0,1,1,Não,0
T001694,2025-02-01,29300.0,3814.86,25485.14,0.8698,24,0.01582,1284.47,0.4433,Correspondente bancário,2023,2,34,Autônomo,2897.46,58.0,Própria,609.0,2,4,Não,0
T001695,2025-05-01,35500.0,6574.6,28925.4,0.8148,24,0.01623,1464.79,0.3255,Concessionária,2023,2,35,CLT,4499.73,,Alugada,775.0,0,1,Não,0
T001696,2025-02-01,47100.0,23286.24,23813.76,0.5056,24,0.01622,1205.79,0.1708,Revenda multimarca,2023,2,49,CLT,7060.36,87.0,Financiada,940.0,0,1,Não,0
T001697,2025-03-01,22000.0,4078.8,17921.2,0.8146,60,0.01635,471.02,0.1834,Digital,2022,3,27,Autônomo,2568.61,41.0,Financiada,587.0,1,1,Não,0
T001698,2025-05-01,22000.0,3256.0,18744.0,0.852,48,0.0153,554.14,0.2026,Concessionária,2018,7,58,Autônomo,2734.58,31.0,Alugada,512.0,2,2,Sim,0
T001699,2025-06-01,24900.0,3563.19,21336.81,0.8569,36,0.01644,790.0,0.2277,Correspondente bancário,2019,6,43,Servidor público,3469.77,233.0,Própria,510.0,1,0,Não,0
T001700,2025-03-01,62300.0,3563.56,58736.44,0.9428,48,0.01697,1798.78,0.3434,Digital,2017,8,35,CLT,5237.95,,Própria,537.0,0,3,Sim,0
T001701,2025-01-01,43500.0,11457.9,32042.1,0.7366,60,0.01599,834.51,0.14,Digital,2022,3,44,CLT,5962.19,10.0,Alugada,676.0,1,1,Sim,0
T001702,2025-04-01,30400.0,7207.84,23192.16,0.7629,48,0.01618,698.55,0.0882,Revenda multimarca,2023,2,59,Autônomo,7922.88,,Familiar,,1,3,Não,0
T001703,2025-04-01,90300.0,15648.99,74651.01,0.8267,48,0.01552,2217.29,0.1056,Concessionária,2023,2,36,CLT,20988.98,,Financiada,528.0,1,4,Não,0
T001704,2025-02-01,45700.0,17950.96,27749.04,0.6072,60,0.01774,755.21,0.1631,Revenda multimarca,2025,0,42,Autônomo,4629.25,21.0,Alugada,773.0,1,0,Não,0
T001705,2025-05-01,118700.0,29318.9,89381.1,0.753,24,0.0145,4436.4,0.3933,Digital,2024,1,60,Autônomo,11280.22,33.0,Própria,739.0,0,1,Não,0
T001706,2025-04-01,22000.0,9497.4,12502.6,0.5683,60,0.01575,323.64,0.1026,Revenda multimarca,2016,9,24,CLT,3153.27,28.0,Familiar,517.0,1,2,Sim,0
T001707,2025-01-01,36900.0,10748.97,26151.03,0.7087,48,0.01469,763.11,0.1553,Concessionária,2022,3,43,Servidor público,4912.33,41.0,Própria,553.0,1,2,Sim,0
T001708,2025-02-01,107700.0,16671.96,91028.04,0.8452,36,0.01469,3273.92,0.1883,Concessionária,2022,3,52,Empresário,17385.48,5.0,Alugada,797.0,0,0,Não,0
T001709,2025-04-01,37800.0,2226.42,35573.58,0.9411,48,0.01478,1040.07,0.1378,Concessionária,2023,2,33,CLT,7545.47,,Financiada,738.0,0,1,Não,0
T001710,2025-03-01,29100.0,8450.64,20649.36,0.7096,24,0.01448,1024.69,0.1652,Correspondente bancário,2021,4,58,CLT,6201.24,63.0,Alugada,583.0,1,3,Não,0
T001711,2025-06-01,44800.0,26539.52,18260.48,0.4076,48,0.01523,539.04,0.1128,Concessionária,2017,8,23,Empresário,4780.5,13.0,Familiar,,1,3,Não,0
T001712,2025-03-01,48000.0,11592.0,36408.0,0.7585,36,0.01366,1287.05,0.1705,Concessionária,2021,4,33,CLT,7546.87,49.0,Alugada,507.0,2,3,Sim,0
T001713,2025-02-01,23300.0,6400.51,16899.49,0.7253,60,0.01425,420.91,0.1285,Concessionária,2024,1,39,CLT,3274.82,,Alugada,538.0,2,0,Não,0
T001714,2025-06-01,30900.0,8859.03,22040.97,0.7133,36,0.01427,787.18,0.1466,Concessionária,2023,2,25,CLT,5367.94,21.0,Alugada,813.0,1,1,Não,0
T001715,2025-03-01,22000.0,6635.2,15364.8,0.6984,36,0.01701,574.24,0.1302,Revenda multimarca,2020,5,40,Empresário,4409.28,28.0,Alugada,570.0,2,0,Não,0
T001716,2025-06-01,31000.0,4265.6,26734.4,0.8624,48,0.01471,780.47,0.2734,Concessionária,2024,1,44,CLT,2854.63,19.0,Familiar,547.0,1,2,Não,0
T001717,2025-01-01,115200.0,41679.36,73520.64,0.6382,48,0.01479,2150.0,0.1763,Concessionária,2021,4,40,Empresário,12193.06,110.0,Própria,838.0,0,1,Não,0
T001718,2025-01-01,57100.0,21994.92,35105.08,0.6148,60,0.01684,934.14,0.0939,Concessionária,2022,3,64,CLT,9947.72,24.0,Familiar,957.0,1,0,Não,0
T001719,2025-04-01,27500.0,11365.75,16134.25,0.5867,48,0.01471,471.01,0.1272,Digital,2023,2,36,Autônomo,3703.54,14.0,Própria,462.0,2,1,Não,0
T001720,2025-03-01,40500.0,12465.9,28034.1,0.6922,60,0.01684,745.98,0.2202,Concessionária,2021,4,47,CLT,3387.22,26.0,Alugada,525.0,2,3,Não,0
T001721,2025-06-01,59900.0,15400.29,44499.71,0.7429,24,0.01485,2217.74,0.4329,Digital,2020,5,25,CLT,5122.93,54.0,Própria,739.0,0,2,Não,0
T001722,2025-05-01,39200.0,1963.92,37236.08,0.9499,36,0.01501,1346.4,0.4125,Digital,2020,5,40,CLT,3264.22,91.0,Alugada,527.0,1,0,Não,0
T001723,2025-04-01,98000.0,28410.2,69589.8,0.7101,24,0.01566,3500.9,0.3009,Correspondente bancário,2022,3,26,Empresário,11636.4,77.0,Financiada,659.0,0,7,Sim,0
T001724,2025-02-01,22000.0,3460.6,18539.4,0.8427,48,0.01611,557.58,0.1362,Concessionária,2022,3,71,Aposentado,4094.58,93.0,Própria,540.0,0,1,Não,0
T001725,2025-03-01,54800.0,15804.32,38995.68,0.7116,36,0.01759,1471.33,0.4375,Revenda multimarca,2022,3,34,CLT,,12.0,Alugada,515.0,0,2,Não,0
T001726,2025-02-01,41400.0,12196.44,29203.56,0.7054,36,0.01462,1049.11,0.114,Concessionária,2024,1,57,CLT,9199.87,44.0,Alugada,705.0,0,1,Não,0
T001727,2025-02-01,101400.0,51125.88,50274.12,0.4958,60,0.01616,1315.01,0.1929,Digital,2021,4,31,Servidor público,6815.87,,Financiada,701.0,1,0,Não,0
T001728,2025-04-01,85900.0,38904.11,46995.89,0.5471,48,0.0161,1413.13,0.1269,Concessionária,2023,2,39,Empresário,11136.23,19.0,Própria,732.0,0,0,Não,0
T001729,2025-02-01,42100.0,10811.28,31288.72,0.7432,36,0.01519,1134.74,0.2599,Concessionária,2023,2,40,CLT,4366.15,17.0,Financiada,510.0,1,3,Sim,0
T001730,2025-02-01,22000.0,2162.6,19837.4,0.9017,48,0.01573,591.84,0.3022,Digital,2013,12,41,CLT,1958.55,21.0,Própria,603.0,1,2,Sim,0
T001731,2025-05-01,39800.0,11876.32,27923.68,0.7016,60,0.01602,727.8,0.1306,Digital,2013,12,42,CLT,5573.82,45.0,Alugada,720.0,0,2,Não,0
T001732,2025-03-01,116000.0,23756.8,92243.2,0.7952,48,0.01795,2883.23,0.2359,Digital,2024,1,34,CLT,12224.66,68.0,Alugada,756.0,1,1,Não,0
T001733,2025-04-01,60200.0,3527.72,56672.28,0.9414,36,0.01487,2044.41,0.0966,Concessionária,2025,0,31,CLT,21163.75,62.0,Própria,612.0,0,2,Sim,0
T001734,2025-03-01,60500.0,20291.7,40208.3,0.6646,36,0.01659,1492.4,0.1259,Correspondente bancário,2023,2,56,Empresário,11854.21,175.0,Alugada,623.0,1,1,Não,0
T001735,2025-01-01,24900.0,3075.15,21824.85,0.8765,36,0.01557,796.53,0.1528,Concessionária,2021,4,46,CLT,5211.74,76.0,Própria,875.0,1,0,Não,0
T001736,2025-05-01,42400.0,21352.64,21047.36,0.4964,60,0.01801,576.67,0.2835,Revenda multimarca,2017,8,35,Autônomo,2034.04,24.0,Financiada,614.0,0,2,Não,0
T001737,2025-06-01,55300.0,18940.25,36359.75,0.6575,60,0.01803,996.71,0.0707,Revenda multimarca,2024,1,24,Empresário,14090.34,18.0,Familiar,865.0,1,1,Não,0
T001738,2025-03-01,39200.0,11172.0,28028.0,0.715,48,0.01673,854.04,0.1601,Correspondente bancário,2023,2,30,CLT,5333.29,,Própria,740.0,0,1,Não,0
T001739,2025-04-01,57100.0,31079.53,26020.47,0.4557,36,0.01459,934.29,0.1426,Concessionária,2023,2,51,CLT,6549.81,21.0,Alugada,715.0,0,4,Não,0
T001740,2025-01-01,26500.0,2970.65,23529.35,0.8879,24,0.0157,1184.25,0.2682,Revenda multimarca,2024,1,42,CLT,4415.87,52.0,Própria,500.0,1,2,Não,0
T001741,2025-04-01,63500.0,20447.0,43053.0,0.678,24,0.0167,2192.06,0.1305,Revenda multimarca,2016,9,72,Aposentado,16793.35,24.0,Financiada,697.0,0,0,Não,0
T001742,2025-05-01,39100.0,7213.95,31886.05,0.8155,60,0.01573,824.97,0.0618,Correspondente bancário,2024,1,41,Empresário,13342.6,14.0,Alugada,679.0,0,1,Não,0
T001743,2025-06-01,34300.0,11771.76,22528.24,0.6568,48,0.0146,656.13,0.1655,Concessionária,2021,4,53,Autônomo,,9.0,Financiada,557.0,1,3,Não,0
T001744,2025-03-01,40700.0,7606.83,33093.17,0.8131,36,0.01449,1186.26,0.2098,Concessionária,2022,3,38,Autônomo,5653.19,110.0,Alugada,639.0,0,1,Não,0
T001745,2025-06-01,24500.0,2619.05,21880.95,0.8931,48,0.01739,676.01,0.1469,Revenda multimarca,2024,1,41,CLT,4601.66,135.0,Própria,610.0,0,0,Não,0
T001746,2025-01-01,49600.0,6031.36,43568.64,0.8784,48,0.01745,1347.73,0.2093,Revenda multimarca,2023,2,32,CLT,6438.61,34.0,Própria,642.0,0,0,Não,0
T001747,2025-02-01,61400.0,9664.36,51735.64,0.8426,48,0.01801,1619.11,0.125,Correspondente bancário,2021,4,75,Servidor público,12950.47,27.0,Alugada,558.0,0,1,Não,0
T001748,2025-03-01,22000.0,1271.6,20728.4,0.9422,60,0.01812,569.48,0.1404,Correspondente bancário,2018,7,44,Autônomo,,,Familiar,477.0,1,1,Não,0
T001749,2025-04-01,24200.0,5413.54,18786.46,0.7763,48,0.01633,567.64,0.3548,Correspondente bancário,2016,9,35,CLT,1600.0,57.0,Própria,545.0,1,4,Não,0
T001750,2025-01-01,31300.0,12300.9,18999.1,0.607,24,0.0153,951.82,0.2326,Concessionária,2020,5,43,CLT,4091.71,88.0,Própria,495.0,0,3,Não,0
T001751,2025-03-01,42200.0,8735.4,33464.6,0.793,48,0.01777,1042.1,0.191,Revenda multimarca,2022,3,31,CLT,5455.62,38.0,Própria,533.0,1,0,Não,0
T001752,2025-06-01,39800.0,9281.36,30518.64,0.7668,48,0.01605,916.7,0.2643,Revenda multimarca,2024,1,39,Autônomo,3468.42,19.0,Financiada,514.0,0,1,Não,0
T001753,2025-03-01,40600.0,18249.7,22350.3,0.5505,36,0.01658,829.43,0.1643,Revenda multimarca,2018,7,46,CLT,5048.15,51.0,Alugada,511.0,0,0,Não,0
T001754,2025-06-01,81300.0,10512.09,70787.91,0.8707,48,0.01688,2163.77,0.1869,Revenda multimarca,2023,2,45,CLT,11576.03,6.0,Familiar,674.0,1,1,Não,0
T001755,2025-03-01,33400.0,11716.72,21683.28,0.6492,36,0.01707,811.19,0.2935,Correspondente bancário,2021,4,68,Aposentado,2763.7,49.0,Própria,602.0,1,0,Não,0
T001756,2025-04-01,28200.0,5941.74,22258.26,0.7893,60,0.01568,575.14,0.132,Revenda multimarca,2024,1,25,CLT,4358.41,,Própria,,0,4,Não,0
T001757,2025-05-01,68800.0,25001.92,43798.08,0.6366,60,0.0177,1190.81,0.2543,Correspondente bancário,2016,9,25,Servidor público,4683.03,60.0,Alugada,578.0,0,0,Não,0
T001758,2025-04-01,56500.0,17757.95,38742.05,0.6857,36,0.01631,1431.36,0.4056,Revenda multimarca,2021,4,65,Aposentado,3528.97,210.0,Alugada,664.0,1,1,Não,0
T001759,2025-03-01,99500.0,28874.9,70625.1,0.7098,48,0.01762,2192.43,0.2727,Revenda multimarca,2022,3,69,Aposentado,8039.42,,Própria,505.0,1,2,Não,0
T001760,2025-06-01,115500.0,31092.6,84407.4,0.7308,60,0.01443,2112.11,0.2072,Concessionária,2022,3,35,CLT,10194.96,40.0,Alugada,603.0,1,1,Não,0
T001761,2025-03-01,37500.0,6645.0,30855.0,0.8228,24,0.01582,1555.12,0.3505,Correspondente bancário,2024,1,35,CLT,,110.0,Familiar,746.0,0,0,Não,0
T001762,2025-04-01,25800.0,2430.36,23369.64,0.9058,60,0.01674,620.3,0.1747,Concessionária,2021,4,34,CLT,3550.33,90.0,Própria,493.0,0,2,Não,0
T001763,2025-01-01,45300.0,21019.2,24280.8,0.536,48,0.01545,720.12,0.1046,Concessionária,2016,9,38,CLT,6886.96,37.0,Própria,679.0,0,1,Não,0
T001764,2025-02-01,34500.0,1980.3,32519.7,0.9426,36,0.01437,1163.37,0.2168,Concessionária,2023,2,25,CLT,5366.67,72.0,Familiar,670.0,0,1,Não,0
T001765,2025-04-01,29100.0,9076.29,20023.71,0.6881,48,0.01623,603.75,0.1926,Digital,2019,6,24,Empresário,3134.67,12.0,Própria,545.0,0,0,Sim,0
T001766,2025-02-01,29900.0,5800.6,24099.4,0.806,60,0.01882,673.63,0.1063,Revenda multimarca,2020,5,39,Autônomo,6339.59,16.0,Alugada,518.0,0,3,Não,0
T001767,2025-06-01,49100.0,16016.42,33083.58,0.6738,24,0.01409,1634.26,0.1404,Concessionária,2024,1,50,Servidor público,11642.82,217.0,Própria,698.0,1,2,Não,0
T001768,2025-02-01,57600.0,7142.4,50457.6,0.876,36,0.01358,1781.32,0.446,Correspondente bancário,2020,5,31,Autônomo,3993.77,106.0,Própria,677.0,1,0,Não,0
T001769,2025-05-01,37300.0,7646.5,29653.5,0.795,48,0.01703,909.27,0.121,Revenda multimarca,2018,7,44,CLT,7516.22,52.0,Financiada,805.0,0,1,Não,0
T001770,2025-02-01,38500.0,7542.15,30957.85,0.8041,36,0.01539,1126.48,0.1681,Correspondente bancário,2021,4,30,Servidor público,6702.94,32.0,Alugada,642.0,2,1,Não,0
T001771,2025-04-01,56600.0,25249.26,31350.74,0.5539,60,0.01666,830.46,0.0725,Digital,2022,3,48,Servidor público,11453.0,37.0,Própria,964.0,0,1,Não,0
T001772,2025-05-01,100200.0,19929.78,80270.22,0.8011,24,0.0158,4044.75,0.1934,Concessionária,2023,2,51,Empresário,20918.08,41.0,Própria,851.0,0,2,Não,0
T001773,2025-02-01,36300.0,13826.67,22473.33,0.6191,48,0.01501,660.29,0.4127,Concessionária,2017,8,55,Autônomo,1600.0,2.0,Própria,510.0,1,3,Não,0
T001774,2025-02-01,49700.0,11058.25,38641.75,0.7775,60,0.01724,1038.62,0.2805,Revenda multimarca,2019,6,36,CLT,3702.18,85.0,Própria,526.0,1,1,Não,0
T001775,2025-04-01,72800.0,12361.44,60438.56,0.8302,48,0.01757,1874.25,0.393,Correspondente bancário,2020,5,26,Servidor público,4769.01,96.0,Financiada,670.0,0,2,Não,0
T001776,2025-06-01,29700.0,2182.95,27517.05,0.9265,24,0.01475,1369.78,0.1847,Concessionária,2024,1,33,Autônomo,7416.1,3.0,Própria,734.0,0,4,Não,0
T001777,2025-04-01,22000.0,4780.6,17219.4,0.7827,48,0.01624,519.31,0.1127,Concessionária,2016,9,37,CLT,4606.52,19.0,Familiar,733.0,0,0,Não,0
T001778,2025-04-01,48400.0,17559.52,30840.48,0.6372,36,0.0166,1144.89,0.1913,Correspondente bancário,2024,1,32,CLT,5985.21,16.0,Familiar,859.0,0,1,Não,0
T001779,2025-06-01,49800.0,9377.34,40422.66,0.8117,24,0.01463,2009.4,0.2674,Concessionária,2023,2,49,CLT,7514.65,,Financiada,547.0,1,1,Não,0
T001780,2025-04-01,97200.0,26360.64,70839.36,0.7288,48,0.01842,2235.87,0.3434,Revenda multimarca,2021,4,43,CLT,6511.26,19.0,Familiar,764.0,0,1,Não,0
T001781,2025-06-01,118300.0,12764.57,105535.43,0.8921,24,0.01399,5207.17,0.2808,Concessionária,2025,0,66,Aposentado,18541.07,38.0,Alugada,1000.0,0,0,Não,0
T001782,2025-02-01,36400.0,9565.92,26834.08,0.7372,60,0.01667,711.0,0.1676,Digital,2023,2,42,CLT,,18.0,Alugada,630.0,1,0,Não,0
T001783,2025-03-01,22000.0,2475.0,19525.0,0.8875,48,0.01837,615.62,0.2846,Revenda multimarca,2022,3,36,CLT,2163.31,68.0,Financiada,518.0,0,4,Sim,0
T001784,2025-05-01,22000.0,3900.6,18099.4,0.8227,60,0.01817,497.87,0.2874,Correspondente bancário,2013,12,65,Aposentado,1732.45,250.0,Própria,610.0,1,4,Não,0
T001785,2025-03-01,22000.0,8650.4,13349.6,0.6068,60,0.01611,348.74,0.1528,Digital,2021,4,23,Autônomo,2282.86,26.0,Alugada,572.0,0,1,Sim,0
T001786,2025-02-01,43500.0,6281.4,37218.6,0.8556,60,0.01549,957.05,0.1673,Digital,2016,9,57,Autônomo,5720.09,78.0,Própria,594.0,0,2,Não,0
T001787,2025-01-01,31700.0,5877.18,25822.82,0.8146,36,0.01745,972.08,0.1678,Revenda multimarca,2021,4,67,Aposentado,5791.66,16.0,Própria,655.0,0,4,Não,0
T001788,2025-04-01,48500.0,13303.55,35196.45,0.7257,60,0.01542,903.44,0.1267,Concessionária,2016,9,47,Autônomo,7133.2,21.0,Própria,611.0,2,2,Não,0
T001789,2025-02-01,46800.0,10651.68,36148.32,0.7724,60,0.01631,949.12,0.2347,Correspondente bancário,2023,2,38,CLT,4043.63,,Própria,534.0,1,2,Não,0
T001790,2025-03-01,23900.0,2703.09,21196.91,0.8869,48,0.01502,622.93,0.3893,Concessionária,2015,10,29,Autônomo,1600.0,89.0,Alugada,480.0,2,1,Não,0
T001791,2025-03-01,29800.0,3272.04,26527.96,0.8902,48,0.01572,791.29,0.134,Concessionária,2013,12,42,Servidor público,5903.62,142.0,Familiar,541.0,0,3,Sim,0
T001792,2025-04-01,38800.0,2071.92,36728.08,0.9466,24,0.01652,1866.15,0.2719,Correspondente bancário,2024,1,28,CLT,6863.57,85.0,Própria,761.0,1,0,Não,0
T001793,2025-03-01,29900.0,5292.3,24607.7,0.823,36,0.01433,879.73,0.1918,Concessionária,2022,3,26,Autônomo,4587.86,,Própria,702.0,0,1,Não,0
T001794,2025-03-01,35100.0,6486.48,28613.52,0.8152,48,0.01599,858.39,0.0944,Concessionária,2023,2,33,CLT,9094.1,20.0,Alugada,626.0,0,1,Sim,0
T001795,2025-04-01,47500.0,14045.75,33454.25,0.7043,60,0.01584,867.97,0.1699,Concessionária,2023,2,33,CLT,5108.07,89.0,Familiar,647.0,1,3,Não,0
T001796,2025-02-01,41600.0,2508.48,39091.52,0.9397,36,0.01724,1466.52,0.2176,Revenda multimarca,2020,5,42,Servidor público,6739.52,63.0,Financiada,613.0,1,4,Não,0
T001797,2025-05-01,60100.0,6995.64,53104.36,0.8836,60,0.01613,1387.98,0.1916,Correspondente bancário,2018,7,39,Autônomo,,8.0,Familiar,844.0,0,0,Não,0
T001798,2025-01-01,70900.0,31756.11,39143.89,0.5521,36,0.01581,1434.31,0.1415,Revenda multimarca,2024,1,66,CLT,10134.19,19.0,Familiar,712.0,0,2,Não,0
T001799,2025-05-01,209000.0,22383.9,186616.1,0.8929,48,0.01764,5795.57,0.3738,Concessionária,2024,1,41,Servidor público,15504.25,102.0,Familiar,1000.0,0,1,Não,0
T001800,2025-06-01,47100.0,22287.72,24812.28,0.5268,48,0.01373,709.25,0.074,Concessionária,2024,1,75,CLT,9584.65,14.0,Alugada,463.0,1,1,Sim,0
T001801,2025-05-01,33500.0,4800.55,28699.45,0.8567,48,0.01687,877.07,0.1438,Concessionária,2021,4,37,CLT,,202.0,Própria,540.0,1,3,Não,0
T001802,2025-05-01,56600.0,30722.48,25877.52,0.4572,36,0.01736,972.71,0.2235,Correspondente bancário,2023,2,27,CLT,4351.81,,Financiada,710.0,0,1,Não,0
T001803,2025-01-01,44000.0,15549.6,28450.4,0.6466,48,0.01475,831.28,0.2157,Concessionária,2022,3,28,Servidor público,3853.87,120.0,Financiada,534.0,0,0,Não,0
T001804,2025-02-01,23000.0,7452.0,15548.0,0.676,48,0.01498,456.53,0.2043,Concessionária,2022,3,27,CLT,2234.32,10.0,Financiada,611.0,2,2,Não,0
T001805,2025-02-01,31100.0,2369.82,28730.18,0.9238,60,0.01716,770.67,0.1826,Correspondente bancário,2022,3,34,Autônomo,4221.42,49.0,Financiada,665.0,1,2,Não,0
T001806,2025-03-01,107000.0,47615.0,59385.0,0.555,24,0.0146,2950.99,0.3135,Concessionária,2019,6,72,Aposentado,9411.77,20.0,Alugada,696.0,0,0,Não,0
T001807,2025-06-01,52100.0,5543.44,46556.56,0.8936,36,0.01536,1693.24,0.2202,Concessionária,2021,4,52,CLT,7688.7,21.0,Própria,491.0,0,1,Sim,0
T001808,2025-04-01,53100.0,14767.11,38332.89,0.7219,24,0.01326,1875.29,0.3062,Concessionária,2021,4,30,Empresário,6123.53,24.0,Alugada,508.0,2,2,Não,0
T001809,2025-06-01,22000.0,4400.0,17600.0,0.8,60,0.01599,458.38,0.1596,Digital,2023,2,28,Empresário,2871.29,87.0,Familiar,609.0,2,1,Não,0
T001810,2025-02-01,35900.0,18309.0,17591.0,0.49,48,0.01672,535.9,0.2177,Correspondente bancário,2019,6,33,CLT,2461.74,25.0,Financiada,615.0,0,4,Não,0
T001811,2025-06-01,58700.0,20016.7,38683.3,0.659,48,0.01501,1136.56,0.1623,Concessionária,2025,0,30,Autônomo,7003.21,19.0,Alugada,674.0,1,0,Não,0
T001812,2025-05-01,40300.0,18356.65,21943.35,0.5445,60,0.01716,588.62,0.1299,Revenda multimarca,2024,1,35,CLT,4532.67,6.0,Própria,507.0,1,0,Não,0
T001813,2025-01-01,22000.0,5779.4,16220.6,0.7373,48,0.01674,494.36,0.1595,Digital,2023,2,58,Autônomo,3099.61,43.0,Própria,580.0,1,2,Não,0
T001814,2025-01-01,22000.0,4756.4,17243.6,0.7838,48,0.01509,507.5,0.0779,Concessionária,2023,2,30,Empresário,6510.79,49.0,Familiar,677.0,1,3,Não,0
T001815,2025-03-01,37900.0,5700.16,32199.84,0.8496,48,0.01639,974.17,0.3403,Revenda multimarca,2019,6,23,CLT,2862.55,42.0,Própria,594.0,1,0,Não,0
T001816,2025-01-01,67600.0,5887.96,61712.04,0.9129,48,0.01671,1879.63,0.1499,Revenda multimarca,2021,4,32,CLT,12540.18,,Familiar,861.0,0,0,Não,0
T001817,2025-01-01,70900.0,49310.95,21589.05,0.3045,24,0.01417,1067.45,0.2553,Concessionária,2023,2,38,CLT,4180.42,30.0,Familiar,510.0,1,4,Não,0
T001818,2025-04-01,27100.0,1674.78,25425.22,0.9382,48,0.01616,765.49,0.2793,Digital,2017,8,32,Autônomo,2740.34,17.0,Alugada,617.0,1,2,Não,0
T001819,2025-04-01,32600.0,13519.22,19080.78,0.5853,36,0.01674,709.97,0.1933,Revenda multimarca,2020,5,44,Servidor público,,114.0,Própria,511.0,0,2,Sim,0
T001820,2025-06-01,22000.0,5997.2,16002.8,0.7274,48,0.01564,476.53,0.0854,Concessionária,2023,2,35,CLT,5582.76,204.0,Financiada,546.0,0,1,Não,0
T001821,2025-01-01,67700.0,16782.83,50917.17,0.7521,60,0.01474,1284.33,0.1459,Concessionária,2020,5,37,CLT,8801.74,14.0,Financiada,857.0,0,0,Não,0
T001822,2025-06-01,62200.0,7221.42,54978.58,0.8839,60,0.01499,1395.74,0.3562,Digital,2020,5,43,CLT,3917.93,230.0,Alugada,498.0,2,3,Não,0
T001823,2025-02-01,26100.0,8615.61,17484.39,0.6699,24,0.01359,858.67,0.214,Concessionária,2021,4,51,CLT,4013.21,19.0,Alugada,729.0,0,1,Não,0
T001824,2025-01-01,26600.0,10967.18,15632.82,0.5877,24,0.01468,777.56,0.2242,Digital,2013,12,34,Servidor público,3467.5,23.0,Familiar,508.0,0,3,Não,0
T001825,2025-01-01,59300.0,29074.79,30225.21,0.5097,36,0.01481,1089.26,0.2299,Concessionária,2019,6,27,CLT,4738.83,13.0,Financiada,696.0,1,3,Não,0
