id_proposta,data_proposta,valor_bem,valor_entrada_desejada,pct_entrada_desejada,valor_financiado_desejado,ltv_desejado,prazo_desejado_meses,canal_originacao,ano_modelo,idade_veiculo_anos,idade_cliente,ocupacao,renda_mensal_declarada,tempo_emprego_meses,tipo_residencia,score_bureau,qtd_restricoes_ativas,qtd_consultas_bureau_3m,possui_avalista,qtd_parcelas_em_atraso_12m
P003197,2025-08-01,38700.0,11880.9,0.307,26819.1,0.693,36,Concessionária,2020,5,38,CLT,6199.39,89.0,Alugada,485.0,3,2,Não,0
P003198,2025-12-01,67200.0,15019.2,0.2235,52180.8,0.7765,60,Concessionária,2019,6,46,Empresário,7851.49,54.0,Alugada,749.0,0,0,Não,0
P003199,2025-11-01,43900.0,2651.56,0.0604,41248.44,0.9396,36,Revenda multimarca,2021,4,29,Autônomo,5463.17,49.0,Própria,720.0,2,0,Não,0
P003200,2025-12-01,29400.0,3375.12,0.1148,26024.88,0.8852,48,Correspondente bancário,2022,3,38,CLT,4247.97,13.0,Própria,410.0,1,1,Não,0
P003201,2025-12-01,51000.0,4579.8,0.0898,46420.2,0.9102,48,Concessionária,2023,2,42,CLT,3797.11,78.0,Familiar,590.0,3,0,Sim,0
P003202,2025-10-01,26300.0,5985.88,0.2276,20314.12,0.7724,36,Digital,2017,8,69,CLT,1600.0,,Financiada,209.0,5,10,Sim,0
P003203,2025-07-01,108200.0,9738.0,0.09,98462.0,0.91,24,Digital,2024,1,45,Servidor público,39174.71,2.0,Familiar,900.0,0,0,Não,0
P003204,2025-10-01,22000.0,3660.8,0.1664,18339.2,0.8336,48,Revenda multimarca,2021,4,36,Servidor público,,54.0,Financiada,109.0,5,4,Sim,0
P003205,2025-10-01,108000.0,58039.2,0.5374,49960.8,0.4626,48,Correspondente bancário,2018,7,49,Autônomo,7026.57,,Própria,626.0,1,1,Não,0
P003206,2025-07-01,35400.0,5936.58,0.1677,29463.42,0.8323,60,Revenda multimarca,2024,1,30,Servidor público,2161.01,16.0,Alugada,540.0,4,0,Não,0
P003207,2025-07-01,48900.0,1740.84,0.0356,47159.16,0.9644,24,Digital,2019,6,51,Servidor público,7298.94,121.0,Alugada,523.0,0,7,Não,0
P003208,2025-10-01,54500.0,14873.05,0.2729,39626.95,0.7271,60,Correspondente bancário,2024,1,32,CLT,2975.4,62.0,Financiada,673.0,0,0,Não,0
P003209,2025-10-01,49800.0,23430.9,0.4705,26369.1,0.5295,36,Concessionária,2019,6,35,Autônomo,8622.59,90.0,Alugada,740.0,0,0,Não,0
P003210,2025-11-01,29700.0,10858.32,0.3656,18841.68,0.6344,48,Digital,2022,3,26,CLT,2756.67,29.0,Própria,775.0,0,1,Não,0
P003211,2025-12-01,96600.0,42668.22,0.4417,53931.78,0.5583,48,Revenda multimarca,2024,1,36,CLT,18384.64,,Familiar,829.0,1,0,Não,0
P003212,2025-09-01,52300.0,16437.89,0.3143,35862.11,0.6857,48,Digital,2019,6,38,CLT,7329.94,56.0,Própria,858.0,0,0,Não,0
P003213,2025-09-01,34700.0,8983.83,0.2589,25716.17,0.7411,48,Concessionária,2017,8,38,CLT,2487.59,96.0,Própria,544.0,1,1,Não,0
P003214,2025-08-01,50500.0,11069.6,0.2192,39430.4,0.7808,60,Concessionária,2021,4,31,Autônomo,6137.7,,Alugada,891.0,0,0,Não,0
P003215,2025-09-01,46700.0,9545.48,0.2044,37154.52,0.7956,48,Concessionária,2021,4,32,CLT,6927.93,20.0,Financiada,552.0,1,0,Não,0
P003216,2025-08-01,73100.0,10562.95,0.1445,62537.05,0.8555,60,Correspondente bancário,2022,3,43,Servidor público,9506.03,73.0,Alugada,364.0,3,2,Não,0
P003217,2025-12-01,29600.0,3279.68,0.1108,26320.32,0.8892,36,Concessionária,2016,9,54,CLT,2557.23,13.0,Alugada,253.0,5,6,Sim,0
P003218,2025-11-01,36700.0,5013.22,0.1366,31686.78,0.8634,60,Concessionária,2015,10,43,Autônomo,6861.66,10.0,Própria,598.0,1,1,Não,0
P003219,2025-11-01,72900.0,28379.97,0.3893,44520.03,0.6107,60,Digital,2020,5,75,Servidor público,2781.88,,Alugada,529.0,0,1,Não,0
P003220,2025-09-01,44700.0,13700.55,0.3065,30999.45,0.6935,48,Revenda multimarca,2020,5,40,CLT,,46.0,Financiada,485.0,2,1,Não,0
P003221,2025-07-01,33700.0,6649.01,0.1973,27050.99,0.8027,48,Revenda multimarca,2023,2,23,CLT,1600.0,26.0,Própria,513.0,3,4,Não,0
P003222,2025-12-01,37300.0,16251.61,0.4357,21048.39,0.5643,48,Revenda multimarca,2022,3,36,Autônomo,1600.0,20.0,Alugada,342.0,5,7,Não,0
P003223,2025-07-01,25000.0,500.0,0.02,24500.0,0.98,48,Correspondente bancário,2022,3,44,Autônomo,6446.46,122.0,Familiar,355.0,4,3,Sim,0
P003224,2025-08-01,22200.0,7541.34,0.3397,14658.66,0.6603,48,Revenda multimarca,2022,3,33,CLT,3728.69,36.0,Própria,375.0,2,0,Sim,0
P003225,2025-09-01,23300.0,3471.7,0.149,19828.3,0.851,36,Digital,2014,11,36,CLT,3804.91,91.0,Própria,734.0,0,2,Não,0
P003226,2025-10-01,23400.0,2190.24,0.0936,21209.76,0.9064,48,Digital,2018,7,27,CLT,2878.59,108.0,Financiada,571.0,1,4,Não,0
P003227,2025-08-01,37600.0,4568.4,0.1215,33031.6,0.8785,60,Revenda multimarca,2024,1,47,Autônomo,2617.11,94.0,Própria,546.0,0,4,Não,0
P003228,2025-10-01,87700.0,31405.37,0.3581,56294.63,0.6419,24,Concessionária,2023,2,32,CLT,4008.46,19.0,Própria,657.0,0,1,Não,0
P003229,2025-07-01,63400.0,37748.36,0.5954,25651.64,0.4046,48,Revenda multimarca,2020,5,32,CLT,7721.84,14.0,Própria,838.0,0,0,Não,0
P003230,2025-11-01,23800.0,8713.18,0.3661,15086.82,0.6339,48,Concessionária,2019,6,75,Autônomo,3873.16,68.0,Própria,389.0,1,0,Sim,0
P003231,2025-09-01,24300.0,9243.72,0.3804,15056.28,0.6196,36,Revenda multimarca,2021,4,28,CLT,4926.17,,Financiada,542.0,1,2,Não,0
P003232,2025-08-01,33700.0,14814.52,0.4396,18885.48,0.5604,48,Concessionária,2019,6,52,Autônomo,3110.72,36.0,Alugada,698.0,0,0,Não,0
P003233,2025-08-01,22000.0,2164.8,0.0984,19835.2,0.9016,48,Concessionária,2014,11,33,CLT,1866.37,180.0,Alugada,268.0,5,4,Sim,0
P003234,2025-07-01,66800.0,1336.0,0.02,65464.0,0.98,24,Concessionária,2023,2,27,CLT,5581.45,,Financiada,684.0,1,0,Não,0
P003235,2025-10-01,30700.0,5231.28,0.1704,25468.72,0.8296,48,Revenda multimarca,2023,2,26,Autônomo,3805.98,33.0,Própria,702.0,0,2,Não,0
P003236,2025-10-01,49600.0,11353.44,0.2289,38246.56,0.7711,36,Digital,2018,7,29,CLT,7736.76,14.0,Própria,682.0,3,1,Não,0
P003237,2025-12-01,57300.0,22232.4,0.388,35067.6,0.612,60,Revenda multimarca,2023,2,41,Autônomo,4495.81,22.0,Financiada,747.0,3,1,Não,0
P003238,2025-08-01,24700.0,1687.01,0.0683,23012.99,0.9317,48,Concessionária,2014,11,41,CLT,5258.34,,Própria,551.0,0,1,Sim,0
P003239,2025-10-01,47400.0,5688.0,0.12,41712.0,0.88,36,Revenda multimarca,2019,6,54,Autônomo,8477.39,8.0,Familiar,625.0,0,0,Não,0
P003240,2025-11-01,38900.0,27101.63,0.6967,11798.37,0.3033,48,Concessionária,2024,1,46,Servidor público,5316.61,137.0,Financiada,511.0,0,3,Não,0
P003241,2025-09-01,32400.0,12645.72,0.3903,19754.28,0.6097,48,Concessionária,2023,2,30,CLT,8745.39,21.0,Financiada,731.0,1,0,Não,0
P003242,2025-10-01,28000.0,6370.0,0.2275,21630.0,0.7725,60,Digital,2020,5,55,Autônomo,2843.18,38.0,Financiada,529.0,2,1,Sim,0
P003243,2025-11-01,27100.0,2850.92,0.1052,24249.08,0.8948,48,Digital,2018,7,38,CLT,1600.0,,Própria,455.0,4,1,Não,0
P003244,2025-09-01,46600.0,20089.26,0.4311,26510.74,0.5689,60,Revenda multimarca,2020,5,42,Autônomo,1600.0,13.0,Financiada,395.0,5,3,Não,0
P003245,2025-10-01,22200.0,1787.1,0.0805,20412.9,0.9195,60,Digital,2020,5,26,CLT,1600.0,59.0,Alugada,468.0,4,2,Sim,0
P003246,2025-08-01,33800.0,3423.94,0.1013,30376.06,0.8987,60,Correspondente bancário,2017,8,27,CLT,2434.88,98.0,Financiada,335.0,5,0,Não,0
P003247,2025-12-01,42900.0,5302.44,0.1236,37597.56,0.8764,60,Concessionária,2018,7,44,Servidor público,,,Financiada,411.0,5,3,Sim,0
P003248,2025-08-01,59100.0,25460.28,0.4308,33639.72,0.5692,24,Concessionária,2023,2,26,CLT,3304.6,4.0,Alugada,822.0,0,0,Sim,0
P003249,2025-09-01,33600.0,4586.4,0.1365,29013.6,0.8635,24,Concessionária,2020,5,25,CLT,7792.53,18.0,Financiada,587.0,1,2,Não,0
P003250,2025-08-01,35800.0,10535.94,0.2943,25264.06,0.7057,48,Digital,2016,9,38,CLT,5396.63,43.0,Financiada,603.0,1,0,Sim,0
P003251,2025-10-01,22000.0,8857.2,0.4026,13142.8,0.5974,36,Concessionária,2024,1,35,CLT,3843.7,74.0,Própria,433.0,5,1,Não,0
P003252,2025-08-01,55000.0,5720.0,0.104,49280.0,0.896,48,Correspondente bancário,2023,2,54,CLT,4906.1,93.0,Própria,536.0,1,4,Não,0
P003253,2025-09-01,22000.0,7352.4,0.3342,14647.6,0.6658,24,Revenda multimarca,2021,4,31,CLT,1797.34,95.0,Alugada,,5,1,Não,0
P003254,2025-12-01,51400.0,11888.82,0.2313,39511.18,0.7687,60,Correspondente bancário,2025,0,28,Autônomo,7326.41,32.0,Alugada,761.0,0,1,Não,0
P003255,2025-09-01,37300.0,5863.56,0.1572,31436.44,0.8428,36,Digital,2022,3,42,Autônomo,3442.79,14.0,Alugada,529.0,2,1,Não,0
P003256,2025-08-01,23400.0,5959.98,0.2547,17440.02,0.7453,48,Correspondente bancário,2022,3,62,CLT,3707.76,118.0,Alugada,350.0,4,4,Não,0
P003257,2025-08-01,51300.0,9752.13,0.1901,41547.87,0.8099,24,Digital,2022,3,72,CLT,5357.17,51.0,Financiada,573.0,0,1,Não,0
P003258,2025-11-01,53200.0,24487.96,0.4603,28712.04,0.5397,60,Concessionária,2014,11,54,CLT,1600.0,9.0,Alugada,301.0,3,3,Não,0
P003259,2025-07-01,37600.0,2504.16,0.0666,35095.84,0.9334,60,Revenda multimarca,2020,5,36,Empresário,3374.77,43.0,Financiada,422.0,2,1,Não,0
P003260,2025-08-01,22000.0,3927.0,0.1785,18073.0,0.8215,36,Concessionária,2023,2,44,Empresário,5272.5,,Familiar,265.0,5,8,Sim,0
P003261,2025-11-01,33800.0,6219.2,0.184,27580.8,0.816,24,Concessionária,2024,1,26,Autônomo,,58.0,Familiar,504.0,1,1,Não,0
P003262,2025-11-01,47200.0,10865.44,0.2302,36334.56,0.7698,36,Revenda multimarca,2019,6,62,CLT,3874.15,29.0,Alugada,641.0,2,1,Não,0
P003263,2025-09-01,26000.0,4318.6,0.1661,21681.4,0.8339,60,Concessionária,2022,3,37,Autônomo,2594.58,,Financiada,500.0,0,5,Não,0
P003264,2025-10-01,33400.0,7187.68,0.2152,26212.32,0.7848,60,Revenda multimarca,2024,1,40,Autônomo,5106.5,2.0,Própria,887.0,1,0,Não,0
P003265,2025-11-01,43700.0,10037.89,0.2297,33662.11,0.7703,60,Revenda multimarca,2020,5,32,Autônomo,5408.78,45.0,Alugada,503.0,0,0,Não,0
P003266,2025-11-01,24900.0,4096.05,0.1645,20803.95,0.8355,36,Digital,2019,6,35,CLT,2844.31,27.0,Alugada,724.0,1,1,Não,0
P003267,2025-09-01,38600.0,7920.72,0.2052,30679.28,0.7948,24,Digital,2019,6,60,Empresário,4964.29,24.0,Própria,545.0,2,2,Sim,0
P003268,2025-11-01,22000.0,4505.6,0.2048,17494.4,0.7952,36,Concessionária,2023,2,30,CLT,1964.2,56.0,Alugada,460.0,2,2,Não,0
P003269,2025-12-01,36700.0,10323.71,0.2813,26376.29,0.7187,24,Digital,2018,7,41,CLT,,22.0,Alugada,541.0,2,3,Não,0
P003270,2025-12-01,43900.0,13314.87,0.3033,30585.13,0.6967,60,Concessionária,2024,1,34,Autônomo,4712.04,30.0,Alugada,708.0,0,0,Não,0
P003271,2025-12-01,82500.0,18455.25,0.2237,64044.75,0.7763,48,Digital,2024,1,57,Servidor público,6937.78,,Financiada,518.0,1,1,Sim,0
P003272,2025-09-01,92500.0,46536.75,0.5031,45963.25,0.4969,36,Concessionária,2022,3,58,Servidor público,22418.26,,Familiar,515.0,0,3,Não,0
P003273,2025-11-01,26200.0,10265.16,0.3918,15934.84,0.6082,24,Digital,2023,2,44,CLT,3000.56,162.0,Própria,586.0,1,0,Não,0
P003274,2025-11-01,65600.0,22841.92,0.3482,42758.08,0.6518,60,Concessionária,2023,2,27,CLT,3880.3,37.0,Alugada,571.0,0,2,Não,0
P003275,2025-09-01,60300.0,6542.55,0.1085,53757.45,0.8915,48,Revenda multimarca,2019,6,37,CLT,11567.84,,Alugada,652.0,2,1,Não,0
P003276,2025-07-01,28800.0,3300.48,0.1146,25499.52,0.8854,36,Correspondente bancário,2024,1,27,CLT,2146.35,73.0,Financiada,359.0,5,2,Sim,0
P003277,2025-08-01,35500.0,17884.9,0.5038,17615.1,0.4962,36,Concessionária,2024,1,44,Servidor público,5882.61,37.0,Própria,516.0,1,4,Não,0
P003278,2025-08-01,22000.0,6459.2,0.2936,15540.8,0.7064,36,Correspondente bancário,2017,8,37,Autônomo,,21.0,Própria,86.0,5,6,Sim,0
P003279,2025-07-01,36000.0,14677.2,0.4077,21322.8,0.5923,36,Digital,2023,2,68,Aposentado,7790.4,473.0,Financiada,729.0,0,1,Não,0
P003280,2025-12-01,49300.0,986.0,0.02,48314.0,0.98,36,Correspondente bancário,2021,4,62,CLT,,73.0,Própria,725.0,0,2,Sim,0
P003281,2025-09-01,42500.0,7633.0,0.1796,34867.0,0.8204,36,Revenda multimarca,2019,6,48,CLT,2923.66,46.0,Alugada,499.0,3,4,Não,0
P003282,2025-11-01,40200.0,11191.68,0.2784,29008.32,0.7216,24,Concessionária,2022,3,30,Autônomo,3511.96,23.0,Própria,652.0,0,0,Não,0
P003283,2025-09-01,26000.0,1209.0,0.0465,24791.0,0.9535,48,Revenda multimarca,2021,4,27,CLT,4154.75,37.0,Própria,453.0,3,2,Não,0
P003284,2025-07-01,61100.0,12629.37,0.2067,48470.63,0.7933,36,Concessionária,2023,2,37,CLT,,27.0,Alugada,764.0,1,1,Não,0
P003285,2025-07-01,22000.0,5020.4,0.2282,16979.6,0.7718,48,Digital,2022,3,51,Autônomo,1600.0,18.0,Alugada,479.0,4,1,Não,0
P003286,2025-10-01,56000.0,28823.2,0.5147,27176.8,0.4853,36,Revenda multimarca,2023,2,44,CLT,5952.46,87.0,Própria,434.0,3,3,Não,0
P003287,2025-07-01,26900.0,4365.87,0.1623,22534.13,0.8377,48,Revenda multimarca,2020,5,22,Autônomo,2271.1,21.0,Própria,400.0,1,1,Sim,0
P003288,2025-10-01,63700.0,13275.08,0.2084,50424.92,0.7916,24,Revenda multimarca,2025,0,27,CLT,5610.84,,Própria,822.0,0,2,Não,0
P003289,2025-12-01,40200.0,21768.3,0.5415,18431.7,0.4585,36,Revenda multimarca,2020,5,44,Autônomo,3730.57,61.0,Financiada,829.0,0,0,Não,0
P003290,2025-08-01,67900.0,5622.12,0.0828,62277.88,0.9172,24,Concessionária,2019,6,32,CLT,5807.01,49.0,Alugada,541.0,0,1,Sim,0
P003291,2025-10-01,22000.0,1172.6,0.0533,20827.4,0.9467,48,Revenda multimarca,2015,10,23,CLT,1600.0,34.0,Própria,413.0,3,0,Não,0
P003292,2025-12-01,48400.0,14311.88,0.2957,34088.12,0.7043,60,Concessionária,2018,7,38,CLT,6743.65,17.0,Alugada,640.0,0,2,Não,0
P003293,2025-10-01,48800.0,11990.16,0.2457,36809.84,0.7543,24,Revenda multimarca,2020,5,34,CLT,5719.9,26.0,Alugada,591.0,1,4,Não,0
P003294,2025-08-01,40900.0,2470.36,0.0604,38429.64,0.9396,48,Concessionária,2022,3,72,Aposentado,2013.76,204.0,Familiar,478.0,5,3,Sim,0
P003295,2025-07-01,53000.0,4738.2,0.0894,48261.8,0.9106,24,Concessionária,2023,2,38,CLT,8875.2,25.0,Própria,515.0,0,3,Não,0
P003296,2025-11-01,78400.0,16699.2,0.213,61700.8,0.787,36,Correspondente bancário,2018,7,32,CLT,5607.28,5.0,Alugada,438.0,5,2,Não,0
P003297,2025-10-01,44700.0,13566.45,0.3035,31133.55,0.6965,48,Correspondente bancário,2020,5,49,Empresário,,19.0,Própria,,5,3,Não,0
P003298,2025-12-01,54000.0,9936.0,0.184,44064.0,0.816,48,Revenda multimarca,2021,4,37,Servidor público,3805.79,225.0,Própria,378.0,4,2,Não,0
P003299,2025-10-01,26100.0,5481.0,0.21,20619.0,0.79,48,Revenda multimarca,2018,7,59,CLT,1856.52,,Alugada,559.0,2,3,Não,0
P003300,2025-09-01,61100.0,8486.79,0.1389,52613.21,0.8611,60,Concessionária,2016,9,66,Aposentado,5270.54,54.0,Alugada,565.0,1,2,Não,0
P003301,2025-10-01,31300.0,4745.08,0.1516,26554.92,0.8484,24,Correspondente bancário,2016,9,43,CLT,2188.06,133.0,Alugada,582.0,0,1,Sim,0
P003302,2025-07-01,22000.0,2952.4,0.1342,19047.6,0.8658,60,Concessionária,2019,6,37,CLT,1601.28,31.0,Alugada,450.0,1,10,Não,0
P003303,2025-11-01,42700.0,10926.93,0.2559,31773.07,0.7441,60,Digital,2021,4,32,Servidor público,6870.21,107.0,Própria,482.0,1,2,Não,0
P003304,2025-10-01,70300.0,7936.87,0.1129,62363.13,0.8871,24,Revenda multimarca,2020,5,39,Servidor público,7894.78,23.0,Alugada,704.0,0,3,Não,0
P003305,2025-11-01,22000.0,4602.4,0.2092,17397.6,0.7908,60,Digital,2022,3,26,CLT,2613.93,18.0,Própria,316.0,5,3,Não,0
P003306,2025-10-01,22000.0,4048.0,0.184,17952.0,0.816,48,Concessionária,2023,2,55,CLT,2712.5,37.0,Familiar,632.0,0,3,Não,0
P003307,2025-12-01,38100.0,14710.41,0.3861,23389.59,0.6139,48,Concessionária,2018,7,55,CLT,4715.99,7.0,Familiar,719.0,2,3,Não,0
P003308,2025-09-01,34600.0,5982.34,0.1729,28617.66,0.8271,24,Digital,2015,10,28,CLT,7700.49,46.0,Alugada,556.0,0,4,Não,0
P003309,2025-12-01,22000.0,13230.8,0.6014,8769.2,0.3986,36,Correspondente bancário,2015,10,33,CLT,3011.84,127.0,Própria,236.0,5,8,Sim,0
P003310,2025-12-01,22000.0,5970.8,0.2714,16029.2,0.7286,36,Revenda multimarca,2013,12,30,CLT,1754.85,78.0,Financiada,298.0,5,1,Não,0
P003311,2025-11-01,22000.0,1291.4,0.0587,20708.6,0.9413,48,Revenda multimarca,2024,1,49,CLT,,108.0,Financiada,194.0,5,5,Não,0
P003312,2025-07-01,54600.0,3685.5,0.0675,50914.5,0.9325,48,Digital,2021,4,49,CLT,,37.0,Familiar,476.0,3,4,Sim,0
P003313,2025-08-01,30600.0,4213.62,0.1377,26386.38,0.8623,36,Revenda multimarca,2013,12,49,Empresário,5988.37,27.0,Própria,708.0,0,0,Não,0
P003314,2025-07-01,63700.0,15001.35,0.2355,48698.65,0.7645,24,Revenda multimarca,2014,11,61,Aposentado,4693.18,13.0,Alugada,439.0,1,3,Não,0
P003315,2025-08-01,139600.0,9339.24,0.0669,130260.76,0.9331,48,Digital,2022,3,41,Servidor público,6044.63,90.0,Alugada,540.0,0,2,Não,0
P003316,2025-07-01,32400.0,4704.48,0.1452,27695.52,0.8548,48,Concessionária,2022,3,36,CLT,2724.75,37.0,Alugada,516.0,3,4,Não,0
P003317,2025-08-01,66000.0,9035.4,0.1369,56964.6,0.8631,48,Concessionária,2023,2,71,Aposentado,3387.01,213.0,Familiar,348.0,4,2,Não,0
P003318,2025-07-01,36500.0,9511.9,0.2606,26988.1,0.7394,48,Revenda multimarca,2020,5,24,CLT,2658.41,72.0,Alugada,404.0,3,2,Sim,0
P003319,2025-11-01,27800.0,12540.58,0.4511,15259.42,0.5489,24,Revenda multimarca,2019,6,36,CLT,3244.47,94.0,Própria,561.0,0,1,Não,0
P003320,2025-12-01,54700.0,13855.51,0.2533,40844.49,0.7467,36,Digital,2023,2,32,CLT,3261.37,,Alugada,724.0,0,0,Não,0
P003321,2025-10-01,50000.0,20315.0,0.4063,29685.0,0.5937,60,Revenda multimarca,2023,2,47,Empresário,,44.0,Própria,570.0,1,0,Não,0
P003322,2025-11-01,31500.0,1430.1,0.0454,30069.9,0.9546,24,Revenda multimarca,2023,2,27,Empresário,6247.91,20.0,Própria,463.0,0,2,Sim,0
P003323,2025-10-01,31700.0,7154.69,0.2257,24545.31,0.7743,36,Concessionária,2023,2,52,Servidor público,10037.66,21.0,Financiada,505.0,1,0,Não,0
P003324,2025-07-01,42300.0,846.0,0.02,41454.0,0.98,48,Correspondente bancário,2024,1,63,Aposentado,1600.0,20.0,Alugada,495.0,2,3,Sim,0
P003325,2025-11-01,34500.0,3712.2,0.1076,30787.8,0.8924,36,Correspondente bancário,2016,9,33,CLT,2131.23,,Financiada,317.0,5,6,Sim,0
P003326,2025-08-01,24200.0,16056.7,0.6635,8143.3,0.3365,24,Concessionária,2021,4,30,Autônomo,1952.21,,Financiada,637.0,1,0,Não,0
P003327,2025-09-01,118800.0,13875.84,0.1168,104924.16,0.8832,48,Concessionária,2017,8,68,Aposentado,9259.57,151.0,Familiar,680.0,0,1,Sim,0
P003328,2025-08-01,24100.0,4325.95,0.1795,19774.05,0.8205,48,Concessionária,2021,4,29,Servidor público,,105.0,Alugada,640.0,0,0,Não,0
P003329,2025-11-01,26000.0,5439.2,0.2092,20560.8,0.7908,24,Concessionária,2022,3,41,Autônomo,4980.41,68.0,Familiar,731.0,0,0,Não,0
P003330,2025-11-01,36800.0,13075.04,0.3553,23724.96,0.6447,24,Revenda multimarca,2023,2,33,Empresário,3206.16,52.0,Familiar,559.0,3,3,Não,0
P003331,2025-10-01,56800.0,4260.0,0.075,52540.0,0.925,36,Correspondente bancário,2017,8,25,Autônomo,1600.0,,Alugada,332.0,5,1,Não,0
P003332,2025-12-01,113400.0,18608.94,0.1641,94791.06,0.8359,60,Revenda multimarca,2024,1,48,Servidor público,18280.04,140.0,Própria,692.0,0,0,Sim,0
P003333,2025-11-01,35800.0,1367.56,0.0382,34432.44,0.9618,48,Revenda multimarca,2023,2,40,Empresário,3149.26,89.0,Própria,359.0,5,3,Sim,0
P003334,2025-11-01,33200.0,7968.0,0.24,25232.0,0.76,36,Correspondente bancário,2013,12,49,CLT,5923.18,10.0,Financiada,474.0,1,2,Não,0
P003335,2025-12-01,29900.0,6374.68,0.2132,23525.32,0.7868,60,Digital,2020,5,39,CLT,2753.04,40.0,Familiar,397.0,2,0,Sim,0
P003336,2025-08-01,102600.0,32165.1,0.3135,70434.9,0.6865,48,Concessionária,2014,11,35,CLT,4637.18,68.0,Financiada,731.0,0,0,Não,0
P003337,2025-09-01,35400.0,7094.16,0.2004,28305.84,0.7996,60,Concessionária,2018,7,37,Autônomo,1600.0,9.0,Financiada,486.0,0,1,Não,0
P003338,2025-07-01,54200.0,21121.74,0.3897,33078.26,0.6103,36,Concessionária,2024,1,57,CLT,4346.48,23.0,Financiada,470.0,0,0,Sim,0
P003339,2025-08-01,40900.0,8740.33,0.2137,32159.67,0.7863,48,Revenda multimarca,2018,7,24,CLT,5596.32,30.0,Alugada,237.0,5,5,Sim,0
P003340,2025-09-01,43300.0,3373.07,0.0779,39926.93,0.9221,36,Concessionária,2019,6,33,Autônomo,5619.64,29.0,Própria,454.0,3,2,Não,0
P003341,2025-12-01,36800.0,14620.64,0.3973,22179.36,0.6027,24,Concessionária,2021,4,48,Autônomo,2536.04,33.0,Alugada,459.0,2,2,Não,0
P003342,2025-11-01,27400.0,7411.7,0.2705,19988.3,0.7295,48,Digital,2017,8,26,CLT,2628.29,95.0,Alugada,327.0,5,2,Não,0
P003343,2025-12-01,27500.0,2527.25,0.0919,24972.75,0.9081,48,Concessionária,2021,4,31,CLT,3241.45,103.0,Financiada,528.0,1,2,Sim,0
P003344,2025-10-01,22000.0,8780.2,0.3991,13219.8,0.6009,24,Digital,2021,4,33,CLT,2352.41,35.0,Alugada,391.0,3,0,Sim,0
P003345,2025-09-01,29500.0,5074.0,0.172,24426.0,0.828,24,Digital,2019,6,28,Autônomo,,,Alugada,491.0,1,4,Sim,0
P003346,2025-12-01,82500.0,29609.25,0.3589,52890.75,0.6411,48,Revenda multimarca,2021,4,34,CLT,,,Financiada,638.0,0,0,Sim,0
P003347,2025-12-01,175300.0,54781.25,0.3125,120518.75,0.6875,60,Concessionária,2020,5,43,Empresário,10657.31,,Própria,674.0,1,0,Não,0
P003348,2025-08-01,30900.0,9770.58,0.3162,21129.42,0.6838,60,Digital,2023,2,25,Autônomo,1666.22,26.0,Financiada,712.0,0,1,Não,0
P003349,2025-10-01,32400.0,9801.0,0.3025,22599.0,0.6975,48,Revenda multimarca,2019,6,35,CLT,,23.0,Financiada,713.0,1,3,Não,0
P003350,2025-10-01,22000.0,2987.6,0.1358,19012.4,0.8642,36,Concessionária,2023,2,42,CLT,4110.99,,Própria,375.0,3,5,Não,0
P003351,2025-11-01,26700.0,953.19,0.0357,25746.81,0.9643,48,Digital,2013,12,30,Autônomo,1758.0,27.0,Alugada,500.0,3,3,Sim,0
P003352,2025-07-01,105300.0,17627.22,0.1674,87672.78,0.8326,48,Revenda multimarca,2021,4,67,Aposentado,12212.61,70.0,Familiar,512.0,1,2,Não,0
P003353,2025-11-01,51500.0,5824.65,0.1131,45675.35,0.8869,48,Revenda multimarca,2023,2,75,Aposentado,11338.66,314.0,Própria,799.0,0,1,Não,0
P003354,2025-08-01,69800.0,29022.84,0.4158,40777.16,0.5842,36,Revenda multimarca,2020,5,34,CLT,,1.0,Financiada,636.0,1,2,Não,0
P003355,2025-07-01,22100.0,2711.67,0.1227,19388.33,0.8773,60,Concessionária,2017,8,37,Autônomo,1600.0,,Financiada,,4,1,Não,0
P003356,2025-09-01,37300.0,5333.9,0.143,31966.1,0.857,36,Digital,2022,3,26,Autônomo,2544.41,22.0,Familiar,575.0,2,1,Não,0
P003357,2025-09-01,72800.0,5605.6,0.077,67194.4,0.923,60,Concessionária,2022,3,55,CLT,4877.35,71.0,Alugada,792.0,0,1,Não,0
P003358,2025-08-01,59900.0,3102.82,0.0518,56797.18,0.9482,48,Revenda multimarca,2023,2,36,CLT,,68.0,Financiada,590.0,0,2,Sim,0
P003359,2025-09-01,32400.0,10688.76,0.3299,21711.24,0.6701,36,Concessionária,2019,6,39,Autônomo,,135.0,Própria,474.0,0,4,Não,0
P003360,2025-12-01,71100.0,11070.27,0.1557,60029.73,0.8443,36,Correspondente bancário,2020,5,39,Autônomo,9117.58,57.0,Alugada,866.0,0,2,Não,0
P003361,2025-09-01,44200.0,4817.8,0.109,39382.2,0.891,36,Revenda multimarca,2021,4,60,Servidor público,8554.36,62.0,Familiar,532.0,2,1,Não,0
P003362,2025-07-01,36800.0,8088.64,0.2198,28711.36,0.7802,60,Digital,2024,1,45,Autônomo,,27.0,Alugada,874.0,0,0,Não,0
P003363,2025-12-01,35700.0,5226.48,0.1464,30473.52,0.8536,36,Digital,2024,1,34,Autônomo,3858.84,37.0,Financiada,558.0,1,3,Sim,0
