id_proposta,faixa,valor_financiado,pd,fator_ead,ead,lgd,perda_esperada,perda_pct
P003043,8,24639.84,0.05354,1.013,24960.15792,0.667587,892.142236,0.036207
P003044,8,23068.28,0.052743,1.038,23944.87464,0.762587,963.083984,0.041749
P003045,4,49454.67,0.135077,1.04,51432.8568,0.667587,4637.972194,0.093782
P003046,7,41358.5,0.057477,1.027,42475.1795,0.600587,1466.236035,0.035452
P003047,2,17745.2,0.292615,1.04,18455.008,0.822587,4442.135855,0.250329
P003048,6,38559.84,0.067249,1.042,40179.35328,0.672587,1817.336719,0.04713
P003049,6,18986.0,0.066659,1.04,19745.44,0.763587,1005.047775,0.052936
P003050,6,28259.01,0.070819,1.04,29389.3704,0.667587,1389.460177,0.049169
P003051,1,22986.72,0.413662,1.04,23906.1888,0.832587,8233.512908,0.358186
P003052,10,44292.48,0.022407,1.04,46064.1792,0.667587,689.061752,0.015557
P003053,8,32888.88,0.045287,1.04,34204.4352,0.832587,1289.689636,0.039214
P003054,8,30195.06,0.052018,1.04,31402.8624,0.832587,1360.045155,0.045042
P003055,1,19805.12,0.303006,1.04,20597.3248,0.588587,3673.436339,0.185479
P003056,1,32269.41,0.407436,1.042,33624.72522,0.600587,8227.993462,0.254978
P003057,10,16802.5,0.03668,0.995,16718.4875,0.611587,375.049495,0.022321
P003058,9,16755.2,0.039896,1.02,17090.304,0.915587,624.271122,0.037258
P003059,7,83879.6,0.059336,0.995,83460.202,0.719587,3563.50714,0.042484
P003060,9,28056.84,0.039888,0.98,27495.7032,0.427587,468.957409,0.016715
P003061,5,26198.96,0.092467,1.032,27037.32672,0.832587,2081.518942,0.07945
P003062,2,18013.6,0.277305,1.032,18590.0352,0.640587,3302.300124,0.183323
P003063,10,34423.47,0.026345,0.995,34251.35265,0.719587,649.31361,0.018863
P003064,6,18412.1,0.080755,1.04,19148.584,0.520587,805.010526,0.043722
P003065,10,24328.72,0.036877,1.04,25301.8688,0.667587,622.898724,0.025603
P003066,8,29214.96,0.051008,1.04,30383.5584,0.857587,1329.10331,0.045494
P003067,6,46765.6,0.082751,1.042,48729.7552,0.679587,2740.390872,0.058598
P003068,2,34914.24,0.217939,1.04,36310.8096,0.832587,6588.707236,0.188711
P003069,10,13249.08,0.024284,0.98,12984.0984,0.427587,134.821985,0.010176
P003070,1,59413.89,0.355892,1.04,61790.4456,0.588587,12943.437866,0.217852
P003071,8,18982.48,0.052976,1.041,19760.76168,0.719587,753.302871,0.039684
P003072,3,105186.36,0.19274,1.003,105501.91908,0.586587,11927.918494,0.113398
P003073,3,17947.04,0.168317,1.04,18664.9216,0.832587,2615.676513,0.145744
P003074,2,28834.86,0.233668,1.04,29988.2544,0.588587,4124.395912,0.143035
P003075,7,17245.8,0.065694,1.02,17590.716,0.719587,831.552301,0.048218
P003076,3,27460.83,0.20161,1.04,28559.2632,0.832587,4793.901663,0.174572
P003077,2,11875.6,0.262971,1.04,12350.624,0.857587,2785.315917,0.234541
P003078,1,24756.78,0.433934,1.04,25747.0512,0.763587,8531.182963,0.3446
P003079,1,28406.01,0.484288,1.027,29172.97227,0.753587,10646.771636,0.374807
P003080,9,18498.48,0.039949,1.013,18738.96024,0.763587,571.615932,0.030901
P003081,6,52052.4,0.079524,1.037,53978.3388,0.586587,2517.964767,0.048374
P003082,7,35870.1,0.054912,1.015,36408.1515,0.667587,1334.671377,0.037208
P003083,9,29661.26,0.040448,1.041,30877.37166,0.832587,1039.845641,0.035057
P003084,2,22232.88,0.288026,1.02,22677.5376,0.836587,5464.348327,0.245778
P003085,7,18302.02,0.06248,1.032,18887.68464,0.915587,1080.49072,0.059037
P003086,6,20900.24,0.082362,1.037,21673.54888,0.586587,1047.099364,0.0501
P003087,7,17826.77,0.061677,1.02,18183.3054,0.832587,933.744875,0.052379
P003088,3,17790.0,0.179797,1.04,18501.6,0.643587,2140.908316,0.120343
P003089,7,25534.47,0.057597,1.027,26223.90069,0.679587,1026.454396,0.040199
P003090,1,9358.8,0.481034,1.04,9733.152,0.427587,2001.949328,0.213911
P003091,10,29092.24,0.027401,1.041,30285.02184,0.719587,597.135022,0.020526
P003092,1,15991.8,0.533807,1.032,16503.5376,0.719587,6339.345636,0.396412
P003093,10,29965.32,0.03584,1.037,31074.03684,0.586587,653.286173,0.021801
P003094,5,34186.32,0.087211,1.04,35553.7728,0.822587,2550.587369,0.074608
P003095,6,34886.67,0.069312,1.003,34991.33001,0.586587,1422.660295,0.040779
P003096,2,23220.3,0.292913,1.041,24172.3323,0.611587,4330.271581,0.186486
P003097,10,23288.34,0.028891,0.98,22822.5732,0.643587,424.357451,0.018222
P003098,6,18486.01,0.07017,1.041,19243.93641,0.832587,1124.28002,0.060818
P003099,8,34607.95,0.053504,1.032,35715.4044,0.719587,1375.071292,0.039733
P003100,2,22766.4,0.241718,1.04,23677.056,0.753587,4312.911681,0.189442
P003101,8,27191.56,0.044857,1.04,28279.2224,0.763587,968.633217,0.035623
P003102,1,17200.06,0.790974,1.041,17905.26246,0.915587,12967.08796,0.753898
P003103,1,36415.38,0.51985,1.042,37944.82596,0.762587,15042.503854,0.413081
P003104,3,33657.24,0.195578,1.015,34162.0986,0.763587,5101.781776,0.151581
P003105,8,33074.52,0.046615,1.04,34397.5008,0.763587,1224.376022,0.037019
P003106,10,48609.78,0.032084,1.02,49581.9756,0.832587,1324.463898,0.027247
P003107,5,25662.52,0.103549,1.04,26689.0208,0.427587,1181.693422,0.046047
P003108,4,29077.07,0.138504,1.04,30240.1528,0.763587,3198.199353,0.10999
P003109,5,10751.4,0.100378,1.04,11181.456,0.427587,479.911407,0.044637
P003110,8,45140.76,0.047874,1.024,46224.13824,0.643587,1424.226865,0.031551
P003111,3,25030.6,0.1903,1.002,25080.6612,0.844587,4031.075845,0.161046
P003112,6,48752.55,0.072261,1.042,50800.1571,0.679587,2494.663172,0.05117
P003113,4,28071.86,0.120001,1.04,29194.7344,0.763587,2675.158585,0.095297
P003114,10,23449.3,0.033215,1.04,24387.272,0.667587,540.768523,0.023061
P003115,10,116574.12,0.025013,1.04,121237.0848,0.832587,2524.831219,0.021659
P003116,3,14566.2,0.17487,1.015,14784.693,0.753587,1948.319145,0.133756
P003117,8,38446.2,0.046284,1.015,39022.893,0.667587,1205.74219,0.031362
P003118,1,21560.0,0.325155,1.002,21603.12,0.762587,5356.681277,0.248455
P003119,1,22976.84,0.315829,1.038,23849.95992,0.844587,6361.850116,0.276881
P003120,9,25164.81,0.038131,1.041,26196.56721,0.719587,718.798276,0.028564
P003121,2,17934.4,0.285282,1.04,18651.776,0.667587,3552.237216,0.198068
P003122,9,31607.76,0.037534,1.02,32239.9152,0.611587,740.077892,0.023414
P003123,1,18673.98,0.517064,1.037,19364.91726,0.637587,6384.090974,0.341871
P003124,2,24395.36,0.301223,1.041,25395.56976,0.719587,5504.638281,0.225643
P003125,10,33594.75,0.028839,1.027,34501.80825,0.586587,583.642554,0.017373
P003126,5,50636.01,0.090249,1.013,51294.27813,0.832587,3854.258565,0.076117
P003127,2,35618.58,0.286892,1.02,36330.9516,0.532587,5551.18127,0.155851
P003128,2,17979.97,0.243289,1.032,18555.32904,0.611587,2760.893917,0.153554
P003129,7,37142.0,0.058151,1.038,38553.396,0.841587,1886.765458,0.050799
P003130,6,23272.32,0.072658,1.021,23761.03872,0.427587,738.200406,0.03172
P003131,3,35986.94,0.151646,1.04,37426.4176,0.588587,3340.573652,0.092827
P003132,8,21394.83,0.050467,0.995,21287.85585,0.611587,657.05178,0.030711
P003133,6,40360.61,0.073741,1.04,41975.0344,0.667587,2066.370435,0.051198
P003134,1,25034.6,0.39613,1.037,25960.8802,0.507587,5219.968096,0.20851
P003135,9,15994.66,0.037451,0.98,15674.7668,0.599587,351.976192,0.022006
P003136,3,32111.68,0.183102,1.013,32529.13184,0.667587,3976.247504,0.123826
P003137,8,46865.49,0.050084,1.015,47568.47235,0.586587,1397.498308,0.029819
P003138,4,39853.35,0.127532,1.013,40371.44355,0.901587,4641.959249,0.116476
P003139,3,15639.8,0.181185,1.02,15952.596,0.915587,2646.384288,0.169208
P003140,5,60260.42,0.086927,0.995,59959.1179,0.719587,3750.539496,0.062239
P003141,6,34086.34,0.080967,1.032,35177.10288,0.719587,2049.523778,0.060127
P003142,8,44663.1,0.052842,1.04,46449.624,0.667587,1638.576175,0.036687
P003143,1,10795.4,0.347031,1.024,11054.4896,0.643587,2468.957561,0.228705
P003144,3,39314.42,0.178446,1.04,40886.9968,0.599587,4374.660566,0.111274
P003145,5,26540.01,0.10539,1.04,27601.6104,0.901587,2622.664912,0.098819
P003146,3,21659.1,0.161289,1.013,21940.6683,0.901587,3190.531229,0.147307
P003147,1,26748.31,0.381355,1.037,27737.99747,0.753587,7971.463706,0.298017
P003148,4,27875.61,0.126822,1.04,28990.6344,0.832587,3061.124534,0.109814
P003149,3,45154.9,0.182368,1.04,46961.096,0.684587,5862.933841,0.12984
P003150,2,40499.04,0.25799,1.032,41795.00928,0.640587,6907.247425,0.170553
P003151,10,16398.54,0.035405,0.995,16316.5473,0.719587,415.700316,0.02535
P003152,3,22652.28,0.205423,1.04,23558.3712,0.763587,3695.316903,0.163132
P003153,2,13888.0,0.211155,1.015,14096.32,0.637587,1897.783252,0.136649
P003154,2,17629.04,0.260808,1.037,18281.31448,0.507587,2420.127913,0.137281
P003155,2,56200.34,0.299336,1.027,57717.74918,0.679587,11741.232775,0.208917
P003156,1,29868.66,0.412831,1.041,31093.27506,0.832587,10687.294727,0.35781
P003157,7,13244.0,0.060167,1.015,13442.66,0.845587,683.909781,0.051639
P003158,10,30250.68,0.031924,1.037,31369.95516,0.586587,587.442527,0.019419
P003159,4,28492.2,0.133441,1.015,28919.583,0.667587,2576.251797,0.09042
P003160,8,28358.94,0.047857,1.015,28784.3241,0.901587,1241.951175,0.043794
P003161,9,61804.08,0.04078,1.04,64276.2432,0.667587,1749.871416,0.028313
P003162,10,48650.07,0.034793,1.032,50206.87224,0.611587,1068.341234,0.02196
P003163,2,21560.0,0.300815,1.027,22142.12,0.672587,4479.892423,0.207787
P003164,10,20748.0,0.034479,1.04,21577.92,0.667587,496.673307,0.023938
P003165,3,28280.7,0.1926,1.015,28704.9105,0.766587,4238.133979,0.14986
P003166,5,40567.23,0.093725,1.013,41094.60399,0.832587,3206.792266,0.079049
P003167,3,33616.0,0.177726,1.024,34422.784,0.643587,3937.357163,0.117127
P003168,3,56867.04,0.152048,1.002,56980.77408,0.679587,5887.830144,0.103537
P003169,1,33637.08,0.373347,1.027,34545.28116,0.762587,9835.359078,0.292396
P003170,10,25548.74,0.031391,1.013,25880.87362,0.832587,676.4242,0.026476
P003171,4,32919.94,0.113869,1.015,33413.7391,0.667587,2540.02072,0.077158
P003172,7,13651.0,0.064903,1.015,13855.765,0.753587,677.684878,0.049644
P003173,9,59367.0,0.037404,1.04,61741.68,0.832587,1922.773559,0.032388
P003174,2,26296.75,0.21125,1.041,27374.91675,0.719587,4161.343332,0.158246
P003175,1,29783.36,0.417145,1.038,30915.12768,0.751587,9692.530235,0.325434
P003176,10,47551.05,0.031876,1.041,49500.64305,0.611587,964.998546,0.020294
P003177,2,21560.0,0.231941,1.027,22142.12,0.841587,4322.099288,0.200468
P003178,1,37742.79,0.514296,1.042,39327.98718,0.751587,15201.754344,0.402772
P003179,3,32793.6,0.155164,1.042,34170.9312,0.672587,3566.115822,0.108744
P003180,7,101062.47,0.056363,1.027,103791.15669,0.586587,3431.515987,0.033954
P003181,7,37063.92,0.060165,1.042,38620.60464,0.762587,1771.954479,0.047808
P003182,1,40573.9,0.498349,1.04,42196.856,0.753587,15846.995863,0.390571
P003183,3,21102.54,0.19534,1.037,21883.33398,0.766587,3276.920964,0.155286
P003184,4,45309.6,0.11102,1.002,45400.2192,0.679587,3425.344887,0.075599
P003185,10,29205.24,0.029164,1.02,29789.3448,0.719587,625.161441,0.021406
P003186,1,66558.12,0.327902,1.04,69220.4448,0.753587,17104.568906,0.256987
P003187,6,58926.0,0.0738,1.003,59102.778,0.586587,2558.569055,0.04342
P003188,10,39837.38,0.020361,1.02,40634.1276,0.719587,595.359269,0.014945
P003189,6,37530.72,0.078395,1.041,39069.47952,0.611587,1873.198187,0.049911
P003190,10,19571.6,0.033912,1.015,19865.174,0.588587,396.515645,0.02026
P003191,1,19489.8,0.330589,1.04,20269.392,0.753587,5049.659259,0.259092
P003192,7,22623.3,0.061387,1.041,23550.8553,0.832587,1203.676722,0.053205
P003193,2,19965.0,0.260744,1.038,20723.67,0.844587,4563.77875,0.228589
P003194,4,16878.4,0.139994,1.041,17570.4144,0.532587,1310.028237,0.077616
P003195,5,24206.0,0.106104,1.027,24859.562,0.751587,1982.465729,0.0819
P003196,1,13287.99,0.415113,1.024,13606.90176,0.348587,1968.955506,0.148176
P003197,2,26819.1,0.230715,1.015,27221.3865,0.637587,4004.2851,0.149307
P003198,10,52180.8,0.031959,1.041,54320.2128,0.832587,1445.386615,0.0277
P003199,9,41248.44,0.039679,1.027,42362.14788,0.751587,1263.34607,0.030628
P003200,5,26024.88,0.099274,1.04,27065.8752,0.763587,2051.70272,0.078836
P003201,7,46420.2,0.055545,1.038,48184.1676,0.600587,1607.394733,0.034627
P003202,1,20314.12,0.324479,1.02,20720.4024,0.753587,5066.622502,0.249414
P003203,8,98462.0,0.045928,1.002,98658.924,0.679587,3079.357456,0.031275
P003204,2,18339.2,0.226716,1.04,19072.768,0.684587,2960.219836,0.161415
P003205,10,49960.8,0.032028,1.024,51159.8592,0.643587,1054.543632,0.021107
P003206,1,29463.42,0.305544,1.04,30641.9568,0.667587,6250.266655,0.212136
P003207,6,47159.16,0.073776,1.002,47253.47832,0.841587,2933.922014,0.062213
P003208,7,39626.95,0.063058,1.041,41251.65495,0.611587,1590.890389,0.040147
P003209,10,26369.1,0.028573,1.021,26922.8511,0.643587,495.09738,0.018776
P003210,6,18841.68,0.068243,1.027,19350.40536,0.637587,841.955797,0.044686
P003211,10,53931.78,0.026007,1.024,55226.14272,0.427587,614.136935,0.011387
P003212,10,35862.11,0.035538,1.027,36830.38697,0.753587,986.360056,0.027504
P003213,8,25716.17,0.052532,1.032,26539.08744,0.832587,1160.760726,0.045137
P003214,8,39430.4,0.048376,1.041,41047.0464,0.719587,1428.882661,0.036238
P003215,7,37154.52,0.057795,1.032,38343.46464,0.719587,1594.644419,0.042919
P003216,3,62537.05,0.205407,1.04,65038.532,0.763587,10201.053507,0.16312
P003217,1,26320.32,0.323363,1.015,26715.1248,0.822587,7106.065298,0.269984
P003218,10,31686.78,0.034549,1.04,32954.2512,0.901587,1026.48967,0.032395
P003219,8,44520.03,0.049356,1.037,46167.27111,0.637587,1452.813744,0.032633
P003220,3,30999.45,0.193285,1.027,31836.43515,0.637587,3923.384534,0.126563
P003221,1,27050.99,0.384303,1.04,28133.0296,0.667587,7217.694831,0.266818
P003222,1,21048.39,0.571831,1.024,21553.55136,0.599587,7389.897168,0.351091
P003223,2,24500.0,0.257587,1.038,25431.0,0.672587,4405.907539,0.179833
P003224,2,14658.66,0.272386,1.027,15054.44382,0.558587,2290.552194,0.156259
P003225,8,19828.3,0.045823,1.015,20125.7245,0.901587,831.453328,0.041933
P003226,5,21209.76,0.093222,1.038,22015.73088,0.841587,1727.234746,0.081436
P003227,4,33031.6,0.135351,1.04,34352.864,0.667587,3104.069412,0.093973
P003228,8,56294.63,0.052806,1.003,56463.51389,0.586587,1748.971322,0.031068
P003229,9,25651.64,0.044454,1.024,26267.27936,0.599587,700.133265,0.027294
P003230,6,15086.82,0.082422,1.027,15494.16414,0.674587,861.488982,0.057102
P003231,9,15056.28,0.044518,1.015,15282.1242,0.637587,433.769755,0.02881
P003232,9,18885.48,0.041774,1.024,19338.73152,0.643587,519.928688,0.027531
P003233,2,19835.2,0.294055,1.038,20588.9376,0.844587,5113.357119,0.257792
P003234,5,65464.0,0.085631,1.002,65594.928,0.679587,3817.203301,0.05831
P003235,6,25468.72,0.082114,1.04,26487.4688,0.667587,1451.994858,0.057011
P003236,10,38246.56,0.026427,1.02,39011.4912,0.832587,858.349231,0.022443
P003237,10,35067.6,0.031939,1.037,36365.1012,0.586587,681.308803,0.019428
P003238,6,23012.99,0.071888,1.038,23887.48362,0.844587,1450.335478,0.063022
P003239,7,41712.0,0.056725,1.015,42337.68,0.832587,1999.550005,0.047937
P003240,7,11798.37,0.057147,1.024,12081.53088,0.427587,295.213581,0.025022
P003241,8,19754.28,0.050828,1.027,20287.64556,0.586587,604.875996,0.03062
P003242,3,21630.0,0.154213,1.041,22516.83,0.640587,2224.366812,0.102837
P003243,2,24249.08,0.253641,1.04,25219.0432,0.832587,5325.71278,0.219625
P003244,1,26510.74,0.481472,1.04,27571.1696,0.599587,7959.35527,0.300231
P003245,1,20412.9,0.606376,1.042,21270.2418,0.672587,8674.866236,0.42497
P003246,1,30376.06,0.499777,1.04,31591.1024,0.832587,13145.300239,0.432752
P003247,2,37597.56,0.213496,1.04,39101.4624,0.753587,6290.944678,0.167323
P003248,6,33639.72,0.080812,0.98,32966.9256,0.348587,928.676062,0.027607
P003249,10,29013.6,0.036626,1.013,29390.7768,0.763587,821.975397,0.028331
P003250,9,25264.06,0.038283,1.032,26072.50992,0.836587,835.025294,0.033052
P003251,2,13142.8,0.26523,1.021,13418.7988,0.427587,1521.812023,0.115791
P003252,8,49280.0,0.051157,1.04,51251.2,0.667587,1750.305942,0.035518
P003253,3,14647.6,0.160637,1.003,14691.5428,0.637587,1504.708923,0.102727
P003254,5,39511.18,0.097456,1.041,41131.13838,0.611587,2451.542177,0.062047
P003255,1,31436.44,0.342117,1.015,31907.9866,0.763587,8335.524092,0.265155
P003256,2,17440.02,0.300488,1.032,17998.10064,0.719587,3891.677257,0.223146
P003257,8,41547.87,0.052415,1.013,42087.99231,0.763587,1684.497536,0.040544
P003258,1,28712.04,0.336133,1.04,29860.5216,0.857587,8607.68204,0.299793
P003259,2,35095.84,0.245978,1.042,36569.86528,0.751587,6760.817883,0.192639
P003260,2,18073.0,0.227537,1.015,18344.095,0.588587,2456.737591,0.135934
P003261,7,27580.8,0.060859,1.013,27939.3504,0.667587,1135.140265,0.041157
P003262,9,36334.56,0.038815,1.02,37061.2512,0.832587,1197.688532,0.032963
P003263,5,21681.4,0.098159,1.04,22548.656,0.763587,1690.089356,0.077951
P003264,8,26212.32,0.051744,1.041,27287.02512,0.611587,863.51992,0.032943
P003265,6,33662.11,0.080499,1.041,35042.25651,0.719587,2029.862339,0.060301
P003266,8,20803.95,0.050138,1.015,21116.00925,0.832587,881.466708,0.04237
P003267,4,30679.28,0.121731,0.995,30525.8836,0.753587,2800.277581,0.091276
P003268,3,17494.4,0.200608,1.02,17844.288,0.611587,2189.296298,0.125143
P003269,4,26376.29,0.131314,0.995,26244.40855,0.832587,2869.319361,0.108784
P003270,8,30585.13,0.045802,1.037,31716.77981,0.586587,852.121519,0.027861
P003271,7,64044.75,0.061435,1.032,66094.182,0.532587,2162.573571,0.033767
P003272,10,45963.25,0.034929,1.021,46928.47825,0.599587,982.809939,0.021383
P003273,9,15934.84,0.04272,1.003,15982.64452,0.586587,400.509,0.025134
P003274,3,42758.08,0.205899,1.037,44340.12896,0.586587,5355.290043,0.125246
P003275,9,53757.45,0.039301,1.04,55907.748,0.832587,1829.376826,0.03403
P003276,4,25499.52,0.139564,1.015,25882.0128,0.588587,2126.094077,0.083378
P003277,7,17615.1,0.062039,1.021,17985.0171,0.427587,477.088125,0.027084
P003278,1,15540.8,0.366747,1.02,15851.616,0.753587,4381.003861,0.281903
P003279,9,21322.8,0.043272,1.021,21770.5788,0.427587,402.811821,0.018891
P003280,6,48314.0,0.069067,1.027,49618.478,0.672587,2304.962996,0.047708
P003281,2,34867.0,0.231927,1.015,35390.005,0.832587,6833.782458,0.195996
P003282,5,29008.32,0.091468,0.995,28863.2784,0.719587,1899.7623,0.06549
P003283,1,24791.0,0.339618,1.038,25733.058,0.751587,6568.422065,0.264952
P003284,10,48470.63,0.036751,1.02,49440.0426,0.611587,1111.242658,0.022926
P003285,1,16979.6,0.48184,1.032,17522.9472,0.719587,6075.653759,0.357821
P003286,3,27176.8,0.160317,1.021,27747.5128,0.427587,1902.075091,0.069989
P003287,1,22534.13,0.454395,1.04,23435.4952,0.684587,7290.144844,0.323516
P003288,8,50424.92,0.050414,0.995,50172.7954,0.611587,1546.964207,0.030679
P003289,10,18431.7,0.034986,1.021,18818.7657,0.599587,394.767514,0.021418
P003290,7,62277.88,0.058582,1.002,62402.43576,0.762587,2787.734741,0.044763
P003291,1,20827.4,0.482979,1.038,21618.8412,0.923587,9643.583194,0.463024
P003292,9,34088.12,0.041053,1.041,35485.73292,0.832587,1212.921888,0.035582
P003293,6,36809.84,0.067847,0.995,36625.7908,0.719587,1788.140286,0.048578
P003294,1,38429.64,0.431163,1.038,39889.96632,0.672587,11567.877736,0.301014
P003295,7,48261.8,0.054217,1.002,48358.3236,0.679587,1781.753542,0.036919
P003296,2,61700.8,0.271807,1.02,62934.816,0.832587,14242.334501,0.230829
P003297,3,31133.55,0.156188,1.027,31974.15585,0.637587,3184.084936,0.102272
P003298,3,44064.0,0.180839,1.04,45826.56,0.763587,6328.02669,0.14361
P003299,4,20619.0,0.132365,1.032,21278.808,0.832587,2345.040352,0.113732
P003300,7,52613.21,0.054369,1.04,54717.7384,0.901587,2682.183915,0.050979
P003301,6,26554.92,0.067495,1.013,26900.13396,0.822587,1493.507452,0.056242
P003302,4,19047.6,0.125598,1.04,19809.504,0.832587,2071.510973,0.108754
P003303,5,31773.07,0.092541,1.041,33075.76587,0.719587,2202.554034,0.069321
P003304,7,62363.13,0.063554,1.013,63173.85069,0.763587,3065.783107,0.04916
P003305,1,17397.6,0.583997,1.041,18110.9016,0.719587,7610.854936,0.437466
P003306,10,17952.0,0.035933,1.04,18670.08,0.667587,447.864211,0.024948
P003307,9,23389.59,0.038921,1.027,24021.10893,0.753587,704.552562,0.030122
P003308,9,28617.66,0.043148,1.013,28989.68958,0.901587,1127.756081,0.039408
P003309,1,8769.2,0.338157,1.021,8953.3532,0.778587,2357.276075,0.268813
P003310,4,16029.2,0.112613,1.02,16349.784,0.915587,1685.778648,0.105169
P003311,2,20708.6,0.294571,1.038,21495.5268,0.679587,4303.121642,0.207794
P003312,2,50914.5,0.219862,1.038,52849.251,0.672587,7815.151278,0.153496
P003313,9,26386.38,0.03861,1.015,26782.1757,0.901587,932.289913,0.035332
P003314,1,48698.65,0.366015,0.995,48455.15675,0.915587,16238.215703,0.333443
P003315,4,130260.76,0.135203,1.038,135210.66888,0.751587,13739.711371,0.105479
