id_proposta,faixa,pd_enquadramento,decisao,taxa_am,prazo_meses,pct_entrada_minima,pct_entrada_efetiva,valor_entrada,valor_financiado,ltv,idade_veiculo_anos,possui_avalista,pd_oferta
P002905,5,0.104745,APROVAR,0.0282,60,0.21,0.4306,12056.8,15943.2,0.5694,11,Não,0.104745
P002906,3,0.166715,NEGAR,0.0336,60,0.21,0.21,11319.0,42581.0,0.79,2,Não,0.16639
P002907,3,0.151346,NEGAR,0.0336,48,0.21,0.21,4725.0,17775.0,0.79,5,Sim,0.092037
P002908,10,0.035308,APROVAR,0.0227,24,0.0,0.3308,22362.08,45237.92,0.6692,2,Não,0.035308
P002909,5,0.096294,APROVAR,0.0282,48,0.21,0.21,8484.0,31916.0,0.79,3,Sim,0.085111
P002910,1,0.453229,NEGAR,0.035,60,0.21,0.21,4620.0,17380.0,0.79,4,Sim,0.338206
P002911,3,0.206578,NEGAR,0.0336,60,0.21,0.21,7035.0,26465.0,0.79,12,Não,0.213959
P002912,10,0.034751,APROVAR,0.0227,48,0.0,0.1291,6287.17,42412.83,0.8709,4,Não,0.034751
P002913,10,0.021083,APROVAR,0.0227,24,0.0,0.2784,20016.96,51883.04,0.7216,8,Não,0.021083
P002914,9,0.044339,APROVAR,0.0236,60,0.0,0.4951,10892.2,11107.8,0.5049,2,Não,0.044339
P002915,2,0.216516,NEGAR,0.035,36,0.21,0.21,4620.0,17380.0,0.79,8,Sim,0.198439
P002916,9,0.039994,APROVAR,0.0236,36,0.0,0.1089,7819.02,63980.98,0.8911,7,Não,0.039994
P002917,5,0.090791,APROVAR,0.0282,36,0.21,0.258,5676.0,16324.0,0.742,5,Sim,0.090791
P002918,2,0.240434,NEGAR,0.035,48,0.21,0.21,7665.0,28835.0,0.79,8,Não,0.27024
P002919,1,0.345112,NEGAR,0.035,48,0.21,0.21,5187.0,19513.0,0.79,7,Não,0.247627
P002920,10,0.030979,APROVAR,0.0227,48,0.0,0.124,10713.6,75686.4,0.876,5,Não,0.030979
P002921,9,0.041671,APROVAR,0.0236,36,0.0,0.3967,24674.74,37525.26,0.6033,10,Não,0.041671
P002922,10,0.035361,APROVAR,0.0227,36,0.0,0.2392,14758.64,46941.36,0.7608,3,Não,0.035361
P002923,1,0.438887,NEGAR,0.035,36,0.21,0.21,6321.0,23779.0,0.79,0,Não,0.434054
P002924,1,0.376375,NEGAR,0.035,48,0.21,0.5556,27446.64,21953.36,0.4444,12,Sim,0.376375
P002925,4,0.109407,NEGAR,0.0303,24,0.21,0.21,13587.0,51113.0,0.79,12,Não,0.120994
P002926,1,0.381543,NEGAR,0.035,60,0.21,0.21,11109.0,41791.0,0.79,2,Não,0.351836
P002927,1,0.319235,NEGAR,0.035,60,0.21,0.2782,6148.22,15951.78,0.7218,5,Não,0.319235
P002928,5,0.088502,APROVAR,0.0282,36,0.21,0.2515,5533.0,16467.0,0.7485,6,Não,0.088502
P002929,7,0.054934,APROVAR,0.0256,36,0.0,0.3182,11200.64,23999.36,0.6818,9,Não,0.054934
P002930,10,0.021747,APROVAR,0.0227,48,0.0,0.4576,25305.28,29994.72,0.5424,1,Não,0.021747
P002931,9,0.042651,APROVAR,0.0236,36,0.0,0.496,10912.0,11088.0,0.504,5,Sim,0.042651
P002932,2,0.229215,NEGAR,0.035,60,0.21,0.4229,9303.8,12696.2,0.5771,6,Não,0.229215
P002933,10,0.03176,APROVAR,0.0227,24,0.0,0.636,63727.2,36472.8,0.364,8,Não,0.03176
P002934,10,0.032674,APROVAR,0.0227,60,0.0,0.6965,21939.75,9560.25,0.3035,4,Sim,0.032674
P002935,10,0.026365,APROVAR,0.0227,36,0.0,0.3464,20541.52,38758.48,0.6536,4,Sim,0.026365
P002936,3,0.202361,NEGAR,0.0336,48,0.21,0.21,6699.0,25201.0,0.79,5,Não,0.202361
P002937,10,0.036574,APROVAR,0.0227,24,0.0,0.0955,5147.45,48752.55,0.9045,2,Não,0.036574
P002938,10,0.036865,APROVAR,0.0227,36,0.0,0.3008,13566.08,31533.92,0.6992,1,Não,0.036865
P002939,3,0.153662,NEGAR,0.0336,48,0.21,0.408,11424.0,16576.0,0.592,1,Não,0.153662
P002940,3,0.144533,NEGAR,0.0336,48,0.21,0.21,7476.0,28124.0,0.79,1,Sim,0.141578
P002941,4,0.128086,NEGAR,0.0303,24,0.21,0.21,6825.0,25675.0,0.79,6,Não,0.128086
P002942,6,0.073331,APROVAR,0.0265,24,0.21,0.2216,8575.92,30124.08,0.7784,4,Não,0.073331
P002943,2,0.29237,NEGAR,0.035,48,0.21,0.2794,13103.86,33796.14,0.7206,4,Não,0.29237
P002944,4,0.122284,NEGAR,0.0303,60,0.21,0.3054,19484.52,44315.48,0.6946,2,Não,0.122284
P002945,9,0.041508,APROVAR,0.0236,60,0.0,0.1308,2877.6,19122.4,0.8692,8,Não,0.041508
P002946,10,0.036783,APROVAR,0.0227,48,0.0,0.1527,9528.48,52871.52,0.8473,7,Não,0.036783
P002947,10,0.025192,APROVAR,0.0227,36,0.0,0.1724,8309.68,39890.32,0.8276,2,Não,0.025192
P002948,10,0.030428,APROVAR,0.0227,24,0.0,0.0793,2172.82,25227.18,0.9207,3,Sim,0.030428
P002949,10,0.032521,APROVAR,0.0227,24,0.0,0.1653,9091.5,45908.5,0.8347,4,Não,0.032521
P002950,10,0.034031,APROVAR,0.0227,36,0.0,0.2205,7673.4,27126.6,0.7795,4,Não,0.034031
P002951,2,0.260459,NEGAR,0.035,48,0.21,0.2666,6078.48,16721.52,0.7334,1,Não,0.260459
P002952,2,0.289244,NEGAR,0.035,60,0.21,0.21,4620.0,17380.0,0.79,4,Sim,0.222959
P002953,7,0.065675,APROVAR,0.0256,60,0.0,0.242,8591.0,26909.0,0.758,0,Não,0.065675
P002954,9,0.042808,APROVAR,0.0236,36,0.0,0.1758,5133.36,24066.64,0.8242,6,Não,0.042808
P002955,1,0.316209,NEGAR,0.035,48,0.21,0.4146,11981.94,16918.06,0.5854,2,Sim,0.316209
P002956,7,0.055099,APROVAR,0.0256,60,0.0,0.0748,1914.88,23685.12,0.9252,5,Sim,0.055099
P002957,7,0.055246,APROVAR,0.0256,48,0.0,0.2198,17737.86,62962.14,0.7802,2,Não,0.055246
P002958,2,0.231629,NEGAR,0.035,36,0.21,0.5297,11653.4,10346.6,0.4703,4,Não,0.231629
P002959,9,0.039614,APROVAR,0.0236,48,0.0,0.4932,46558.08,47841.92,0.5068,1,Não,0.039614
P002960,4,0.111184,NEGAR,0.0303,48,0.21,0.2386,8231.7,26268.3,0.7614,3,Não,0.111184
P002961,8,0.047476,APROVAR,0.0247,60,0.0,0.0787,3281.79,38418.21,0.9213,1,Não,0.047476
P002962,4,0.133137,NEGAR,0.0303,48,0.21,0.3163,15846.63,34253.37,0.6837,3,Não,0.133137
P002963,2,0.229452,NEGAR,0.035,36,0.21,0.21,4620.0,17380.0,0.79,7,Não,0.125449
P002964,9,0.037954,APROVAR,0.0236,36,0.0,0.101,3070.4,27329.6,0.899,3,Não,0.037954
P002965,4,0.112958,NEGAR,0.0303,48,0.21,0.6579,14473.8,7526.2,0.3421,8,Sim,0.112958
P002966,9,0.036949,APROVAR,0.0236,48,0.0,0.3359,11857.27,23442.73,0.6641,1,Não,0.036949
P002967,7,0.05558,APROVAR,0.0256,36,0.0,0.3694,27261.72,46538.28,0.6306,2,Não,0.05558
P002968,2,0.296928,NEGAR,0.035,36,0.21,0.21,6972.0,26228.0,0.79,1,Não,0.303887
P002969,1,0.608854,NEGAR,0.035,48,0.21,0.21,5964.0,22436.0,0.79,4,Não,0.604542
P002970,2,0.24507,NEGAR,0.035,60,0.21,0.2791,10438.34,26961.66,0.7209,3,Não,0.24507
P002971,2,0.271911,NEGAR,0.035,48,0.21,0.21,6426.0,24174.0,0.79,4,Sim,0.242636
P002972,6,0.083765,APROVAR,0.0265,24,0.21,0.7054,15800.96,6599.04,0.2946,3,Não,0.083765
P002973,2,0.234839,NEGAR,0.035,60,0.21,0.2754,19773.72,52026.28,0.7246,7,Não,0.234839
P002974,9,0.038877,APROVAR,0.0236,60,0.0,0.247,24230.7,73869.3,0.753,3,Sim,0.038877
P002975,9,0.040372,APROVAR,0.0236,48,0.0,0.326,10921.0,22579.0,0.674,2,Não,0.040372
P002976,1,0.422422,NEGAR,0.035,60,0.21,0.21,8883.0,33417.0,0.79,4,Não,0.379221
P002977,1,0.336567,NEGAR,0.035,60,0.21,0.21,4620.0,17380.0,0.79,5,Sim,0.340102
P002978,8,0.049327,APROVAR,0.0247,36,0.0,0.02,1108.0,54292.0,0.98,1,Não,0.049327
P002979,3,0.188332,NEGAR,0.0336,60,0.21,0.4137,17292.66,24507.34,0.5863,3,Não,0.188332
P002980,10,0.030818,APROVAR,0.0227,36,0.0,0.1023,6700.65,58799.35,0.8977,4,Não,0.030818
P002981,3,0.209427,NEGAR,0.0336,36,0.21,0.21,9072.0,34128.0,0.79,6,Não,0.202699
P002982,6,0.072549,APROVAR,0.0265,36,0.21,0.21,5985.0,22515.0,0.79,3,Não,0.04682
P002983,7,0.063114,APROVAR,0.0256,24,0.0,0.4647,13662.18,15737.82,0.5353,8,Não,0.063114
P002984,5,0.087896,APROVAR,0.0282,24,0.21,0.2301,16935.36,56664.64,0.7699,6,Não,0.087896
P002985,9,0.043624,APROVAR,0.0236,48,0.0,0.4705,24277.8,27322.2,0.5295,10,Não,0.043624
P002986,1,0.550325,NEGAR,0.035,48,0.21,0.21,5901.0,22199.0,0.79,5,Não,0.445891
P002987,7,0.058125,APROVAR,0.0256,36,0.0,0.3837,24134.73,38765.27,0.6163,12,Sim,0.058125
P002988,2,0.245678,NEGAR,0.035,60,0.21,0.2387,5585.58,17814.42,0.7613,3,Sim,0.245678
P002989,1,0.486742,NEGAR,0.035,48,0.21,0.21,9891.0,37209.0,0.79,7,Não,0.427836
P002990,1,0.570021,NEGAR,0.035,60,0.21,0.2951,6787.3,16212.7,0.7049,12,Sim,0.570021
P002991,7,0.065017,APROVAR,0.0256,36,0.0,0.1562,15573.14,84126.86,0.8438,9,Não,0.065017
P002992,7,0.054673,APROVAR,0.0256,24,0.0,0.3456,30205.44,57194.56,0.6544,5,Não,0.054673
P002993,2,0.209866,NEGAR,0.035,48,0.21,0.232,8328.8,27571.2,0.768,3,Não,0.209866
P002994,2,0.271331,NEGAR,0.035,60,0.21,0.3373,11097.17,21802.83,0.6627,1,Não,0.271331
P002995,3,0.193415,NEGAR,0.0336,60,0.21,0.21,11382.0,42818.0,0.79,3,Não,0.176258
P002996,8,0.050166,APROVAR,0.0247,36,0.0,0.1596,6064.8,31935.2,0.8404,4,Não,0.050166
P002997,2,0.21583,NEGAR,0.035,24,0.21,0.21,7707.0,28993.0,0.79,3,Não,0.231653
P002998,3,0.172363,NEGAR,0.0336,48,0.21,0.4593,19979.55,23520.45,0.5407,3,Não,0.172363
P002999,2,0.240219,NEGAR,0.035,60,0.21,0.21,5166.0,19434.0,0.79,11,Não,0.26447
P003000,9,0.040195,APROVAR,0.0236,24,0.0,0.1642,4499.08,22900.92,0.8358,5,Não,0.040195
P003001,2,0.258151,NEGAR,0.035,48,0.21,0.4224,15882.24,21717.76,0.5776,3,Sim,0.258151
P003002,9,0.044543,APROVAR,0.0236,24,0.0,0.2346,8023.32,26176.68,0.7654,1,Não,0.044543
P003003,3,0.171521,NEGAR,0.0336,60,0.21,0.291,10941.6,26658.4,0.709,2,Não,0.171521
P003004,1,0.692372,NEGAR,0.035,60,0.21,0.21,6720.0,25280.0,0.79,12,Sim,0.723291
P003005,8,0.050842,APROVAR,0.0247,48,0.0,0.4864,15321.6,16178.4,0.5136,12,Não,0.050842
P003006,10,0.034633,APROVAR,0.0227,36,0.0,0.3195,7029.0,14971.0,0.6805,12,Não,0.034633
P003007,10,0.032547,APROVAR,0.0227,60,0.0,0.1228,3905.04,27894.96,0.8772,3,Não,0.032547
P003008,8,0.051728,APROVAR,0.0247,60,0.0,0.1182,3746.94,27953.06,0.8818,1,Não,0.051728
P003009,9,0.043391,APROVAR,0.0236,48,0.0,0.2096,6560.48,24739.52,0.7904,0,Não,0.043391
P003010,8,0.04881,APROVAR,0.0247,24,0.0,0.1885,8765.25,37734.75,0.8115,2,Não,0.04881
P003011,7,0.055484,APROVAR,0.0256,48,0.0,0.1737,16623.09,79076.91,0.8263,1,Não,0.055484
P003012,10,0.034665,APROVAR,0.0227,60,0.0,0.0784,4108.16,48291.84,0.9216,5,Não,0.034665
P003013,8,0.049197,APROVAR,0.0247,24,0.0,0.284,8122.4,20477.6,0.716,1,Não,0.049197
P003014,2,0.213287,NEGAR,0.035,36,0.21,0.21,8778.0,33022.0,0.79,8,Sim,0.201859
P003015,2,0.282617,NEGAR,0.035,60,0.21,0.4054,14351.16,21048.84,0.5946,4,Sim,0.282617
P003016,1,0.33774,NEGAR,0.035,24,0.21,0.21,5586.0,21014.0,0.79,12,Sim,0.280336
P003017,6,0.071283,APROVAR,0.0265,60,0.21,0.21,7623.0,28677.0,0.79,7,Não,0.074629
P003018,1,0.655661,NEGAR,0.035,48,0.21,0.21,6216.0,23384.0,0.79,4,Sim,0.590411
P003019,2,0.273497,NEGAR,0.035,24,0.21,0.21,12831.0,48269.0,0.79,6,Não,0.280958
P003020,6,0.071575,APROVAR,0.0265,24,0.21,0.2499,15268.89,45831.11,0.7501,1,Não,0.071575
P003021,5,0.100762,APROVAR,0.0282,24,0.21,0.3295,7249.0,14751.0,0.6705,4,Não,0.100762
P003022,4,0.110459,NEGAR,0.0303,60,0.21,0.3896,9272.48,14527.52,0.6104,6,Não,0.110459
P003023,3,0.153751,NEGAR,0.0336,24,0.21,0.21,4620.0,17380.0,0.79,1,Não,0.153751
P003024,10,0.028129,APROVAR,0.0227,48,0.0,0.0397,2548.74,61651.26,0.9603,12,Não,0.028129
P003025,9,0.041939,APROVAR,0.0236,36,0.0,0.3822,21861.84,35338.16,0.6178,2,Sim,0.041939
P003026,4,0.138463,NEGAR,0.0303,24,0.21,0.3091,6800.2,15199.8,0.6909,12,Não,0.138463
P003027,7,0.060112,APROVAR,0.0256,36,0.0,0.0569,3630.22,60169.78,0.9431,1,Não,0.060112
P003028,1,0.817295,NEGAR,0.035,60,0.21,0.21,6384.0,24016.0,0.79,2,Sim,0.812622
P003029,2,0.247554,NEGAR,0.035,60,0.21,0.21,6888.0,25912.0,0.79,4,Não,0.245092
P003030,9,0.042115,APROVAR,0.0236,36,0.0,0.0568,1664.24,27635.76,0.9432,6,Não,0.042115
P003031,7,0.060866,APROVAR,0.0256,48,0.0,0.1379,9128.98,57071.02,0.8621,2,Não,0.060866
P003032,4,0.108492,NEGAR,0.0303,48,0.21,0.21,4620.0,17380.0,0.79,3,Não,0.10828
P003033,6,0.078315,APROVAR,0.0265,60,0.21,0.4309,19304.32,25495.68,0.5691,5,Não,0.078315
P003034,9,0.039345,APROVAR,0.0236,36,0.0,0.5163,19154.73,17945.27,0.4837,2,Sim,0.039345
P003035,1,0.666864,NEGAR,0.035,60,0.21,0.21,5040.0,18960.0,0.79,3,Não,0.666864
P003036,7,0.057418,APROVAR,0.0256,48,0.0,0.0724,2287.84,29312.16,0.9276,3,Sim,0.057418
P003037,10,0.021214,APROVAR,0.0227,48,0.0,0.5412,36747.48,31152.52,0.4588,5,Não,0.021214
P003038,2,0.249126,NEGAR,0.035,24,0.21,0.21,6531.0,24569.0,0.79,1,Não,0.148065
P003039,7,0.065402,APROVAR,0.0256,36,0.0,0.1078,13572.02,112327.98,0.8922,4,Não,0.065402
P003040,7,0.056721,APROVAR,0.0256,48,0.0,0.3367,18013.45,35486.55,0.6633,3,Não,0.056721
P003041,1,0.544935,NEGAR,0.035,60,0.21,0.2612,5746.4,16253.6,0.7388,0,Sim,0.544935
P003042,1,0.417162,NEGAR,0.035,48,0.21,0.21,4704.0,17696.0,0.79,4,Não,0.360024
P003043,8,0.05354,APROVAR,0.0247,24,0.0,0.1324,3760.16,24639.84,0.8676,1,Não,0.05354
P003044,8,0.052743,APROVAR,0.0247,48,0.0,0.0918,2331.72,23068.28,0.9082,6,Sim,0.052743
P003045,4,0.135077,NEGAR,0.0303,48,0.21,0.21,12117.0,45583.0,0.79,0,Não,0.145787
P003046,7,0.057477,APROVAR,0.0256,36,0.0,0.095,4341.5,41358.5,0.905,1,Sim,0.057477
P003047,2,0.292615,NEGAR,0.035,48,0.21,0.21,4620.0,17380.0,0.79,10,Sim,0.292615
P003048,6,0.067249,APROVAR,0.0265,60,0.21,0.21,8442.0,31758.0,0.79,5,Sim,0.047393
P003049,6,0.066659,APROVAR,0.0265,48,0.21,0.21,4620.0,17380.0,0.79,3,Não,0.06762
P003050,6,0.070819,APROVAR,0.0265,60,0.21,0.21,7371.0,27729.0,0.79,0,Não,0.064393
P003051,1,0.413662,NEGAR,0.035,48,0.21,0.21,5712.0,21488.0,0.79,8,Não,0.405922
P003052,10,0.022407,APROVAR,0.0227,60,0.0,0.1976,10907.52,44292.48,0.8024,0,Não,0.022407
P003053,8,0.045287,APROVAR,0.0247,60,0.0,0.1939,7911.12,32888.88,0.8061,6,Não,0.045287
P003054,8,0.052018,APROVAR,0.0247,60,0.0,0.1542,5504.94,30195.06,0.8458,8,Não,0.052018
P003055,1,0.303006,NEGAR,0.035,60,0.21,0.21,4956.0,18644.0,0.79,2,Sim,0.283336
P003056,1,0.407436,NEGAR,0.035,60,0.21,0.21,7119.0,26781.0,0.79,2,Sim,0.301538
P003057,10,0.03668,APROVAR,0.0227,24,0.0,0.285,6697.5,16802.5,0.715,1,Não,0.03668
P003058,9,0.039896,APROVAR,0.0236,36,0.0,0.2384,5244.8,16755.2,0.7616,12,Não,0.039896
P003059,7,0.059336,APROVAR,0.0256,24,0.0,0.2769,32120.4,83879.6,0.7231,3,Não,0.059336
P003060,9,0.039888,APROVAR,0.0236,24,0.0,0.4666,24543.16,28056.84,0.5334,0,Não,0.039888
P003061,5,0.092467,APROVAR,0.0282,48,0.21,0.2156,7201.04,26198.96,0.7844,8,Não,0.092467
P003062,2,0.277305,NEGAR,0.035,48,0.21,0.2168,4986.4,18013.6,0.7832,5,Sim,0.277305
P003063,10,0.026345,APROVAR,0.0227,24,0.0,0.2401,10876.53,34423.47,0.7599,3,Não,0.026345
P003064,6,0.080755,APROVAR,0.0265,60,0.21,0.5465,22187.9,18412.1,0.4535,3,Sim,0.080755
P003065,10,0.036877,APROVAR,0.0227,60,0.0,0.1836,5471.28,24328.72,0.8164,1,Não,0.036877
P003066,8,0.051008,APROVAR,0.0247,60,0.0,0.4062,19985.04,29214.96,0.5938,11,Não,0.051008
P003067,6,0.082751,APROVAR,0.0265,60,0.21,0.21,10290.0,38710.0,0.79,2,Não,0.052078
P003068,2,0.217939,NEGAR,0.035,48,0.21,0.21,9072.0,34128.0,0.79,7,Não,0.224287
P003069,10,0.024284,APROVAR,0.0227,24,0.0,0.7169,33550.92,13249.08,0.2831,1,Não,0.024284
P003070,1,0.355892,NEGAR,0.035,60,0.21,0.21,14049.0,52851.0,0.79,1,Sim,0.326748
P003071,8,0.052976,APROVAR,0.0247,60,0.0,0.2156,5217.52,18982.48,0.7844,3,Não,0.052976
P003072,3,0.19274,NEGAR,0.0336,24,0.21,0.3372,53513.64,105186.36,0.6628,2,Não,0.19274
P003073,3,0.168317,NEGAR,0.0336,60,0.21,0.21,4683.0,17617.0,0.79,7,Não,0.169891
P003074,2,0.233668,NEGAR,0.035,48,0.21,0.21,6867.0,25833.0,0.79,0,Sim,0.275436
P003075,7,0.065694,APROVAR,0.0256,36,0.0,0.2161,4754.2,17245.8,0.7839,5,Não,0.065694
P003076,3,0.20161,NEGAR,0.0336,48,0.21,0.21,6489.0,24411.0,0.79,6,Não,0.211322
P003077,2,0.262971,NEGAR,0.035,60,0.21,0.4602,10124.4,11875.6,0.5398,10,Não,0.262971
P003078,1,0.433934,NEGAR,0.035,60,0.21,0.21,5922.0,22278.0,0.79,4,Não,0.446358
P003079,1,0.484288,NEGAR,0.035,48,0.21,0.3969,18693.99,28406.01,0.6031,6,Não,0.484288
P003080,9,0.039949,APROVAR,0.0236,24,0.0,0.1992,4601.52,18498.48,0.8008,4,Não,0.039949
P003081,6,0.079524,APROVAR,0.0265,60,0.21,0.3151,23947.6,52052.4,0.6849,1,Não,0.079524
P003082,7,0.054912,APROVAR,0.0256,36,0.0,0.1735,7529.9,35870.1,0.8265,0,Não,0.054912
P003083,9,0.040448,APROVAR,0.0236,60,0.0,0.2414,9438.74,29661.26,0.7586,7,Não,0.040448
P003084,2,0.288026,NEGAR,0.035,36,0.21,0.2116,5967.12,22232.88,0.7884,9,Sim,0.288026
P003085,7,0.06248,APROVAR,0.0256,48,0.0,0.2766,6997.98,18302.02,0.7234,11,Não,0.06248
P003086,6,0.082362,APROVAR,0.0265,60,0.21,0.3386,10699.76,20900.24,0.6614,2,Não,0.082362
P003087,7,0.061677,APROVAR,0.0256,36,0.0,0.2603,6273.23,17826.77,0.7397,8,Não,0.061677
P003088,3,0.179797,NEGAR,0.0336,60,0.21,0.407,12210.0,17790.0,0.593,7,Não,0.179797
P003089,7,0.057597,APROVAR,0.0256,36,0.0,0.0913,2565.53,25534.47,0.9087,1,Não,0.057597
P003090,1,0.481034,NEGAR,0.035,60,0.21,0.5746,12641.2,9358.8,0.4254,2,Não,0.481034
P003091,10,0.027401,APROVAR,0.0227,60,0.0,0.2502,9707.76,29092.24,0.7498,5,Não,0.027401
P003092,1,0.533807,NEGAR,0.035,48,0.21,0.2731,6008.2,15991.8,0.7269,5,Não,0.533807
P003093,10,0.03584,APROVAR,0.0227,60,0.0,0.3796,18334.68,29965.32,0.6204,0,Não,0.03584
P003094,5,0.087211,APROVAR,0.0282,48,0.21,0.21,8232.0,30968.0,0.79,11,Sim,0.081121
P003095,6,0.069312,APROVAR,0.0265,24,0.21,0.3119,15813.33,34886.67,0.6881,0,Não,0.069312
P003096,2,0.292913,NEGAR,0.035,60,0.21,0.2605,8179.7,23220.3,0.7395,1,Não,0.292913
P003097,10,0.028891,APROVAR,0.0227,24,0.0,0.5218,25411.66,23288.34,0.4782,8,Não,0.028891
P003098,6,0.07017,APROVAR,0.0265,60,0.21,0.2807,7213.99,18486.01,0.7193,6,Não,0.07017
P003099,8,0.053504,APROVAR,0.0247,48,0.0,0.2805,13492.05,34607.95,0.7195,5,Não,0.053504
P003100,2,0.241718,NEGAR,0.035,48,0.21,0.21,5355.0,20145.0,0.79,7,Sim,0.240714
P003101,8,0.044857,APROVAR,0.0247,48,0.0,0.1476,4708.44,27191.56,0.8524,3,Não,0.044857
P003102,1,0.790974,NEGAR,0.035,60,0.21,0.2618,6099.94,17200.06,0.7382,12,Não,0.790974
P003103,1,0.51985,NEGAR,0.035,60,0.21,0.21,8253.0,31047.0,0.79,8,Sim,0.507091
P003104,3,0.195578,NEGAR,0.0336,36,0.21,0.21,8484.0,31916.0,0.79,5,Não,0.179668
P003105,8,0.046615,APROVAR,0.0247,60,0.0,0.1109,4125.48,33074.52,0.8891,3,Não,0.046615
P003106,10,0.032084,APROVAR,0.0227,36,0.0,0.2862,19490.22,48609.78,0.7138,6,Não,0.032084
P003107,5,0.103549,APROVAR,0.0282,60,0.21,0.4194,18537.48,25662.52,0.5806,1,Não,0.103549
P003108,4,0.138504,NEGAR,0.0303,60,0.21,0.21,7161.0,26939.0,0.79,5,Não,0.138507
P003109,5,0.100378,APROVAR,0.0282,60,0.21,0.5113,11248.6,10751.4,0.4887,2,Não,0.100378
P003110,8,0.047874,APROVAR,0.0247,48,0.0,0.4029,30459.24,45140.76,0.5971,6,Não,0.047874
P003111,3,0.1903,NEGAR,0.0336,24,0.21,0.21,5586.0,21014.0,0.79,9,Sim,0.145927
P003112,6,0.072261,APROVAR,0.0265,60,0.21,0.21,11319.0,42581.0,0.79,2,Não,0.044907
P003113,4,0.120001,NEGAR,0.0303,60,0.21,0.21,6846.0,25754.0,0.79,5,Não,0.123565
P003114,10,0.033215,APROVAR,0.0227,60,0.0,0.1565,4350.7,23449.3,0.8435,2,Não,0.033215
P003115,10,0.025013,APROVAR,0.0227,60,0.0,0.1927,27825.88,116574.12,0.8073,7,Não,0.025013
P003116,3,0.17487,NEGAR,0.0336,36,0.21,0.3379,7433.8,14566.2,0.6621,8,Não,0.17487
P003117,8,0.046284,APROVAR,0.0247,36,0.0,0.194,9253.8,38446.2,0.806,1,Não,0.046284
P003118,1,0.325155,NEGAR,0.035,24,0.21,0.21,4620.0,17380.0,0.79,7,Sim,0.239205
P003119,1,0.315829,NEGAR,0.035,48,0.21,0.21,5334.0,20066.0,0.79,11,Sim,0.317185
P003120,9,0.038131,APROVAR,0.0236,60,0.0,0.2443,8135.19,25164.81,0.7557,5,Não,0.038131
P003121,2,0.285282,NEGAR,0.035,48,0.21,0.21,4620.0,17380.0,0.79,1,Não,0.283757
P003122,9,0.037534,APROVAR,0.0236,36,0.0,0.2253,9192.24,31607.76,0.7747,1,Não,0.037534
P003123,1,0.517064,NEGAR,0.035,60,0.21,0.3006,8026.02,18673.98,0.6994,3,Não,0.517064
P003124,2,0.301223,NEGAR,0.035,60,0.21,0.2652,8804.64,24395.36,0.7348,5,Não,0.301223
P003125,10,0.028839,APROVAR,0.0227,48,0.0,0.3925,21705.25,33594.75,0.6075,1,Não,0.028839
P003126,5,0.090249,APROVAR,0.0282,24,0.21,0.21,12033.0,45267.0,0.79,7,Não,0.076686
P003127,2,0.286892,NEGAR,0.035,36,0.21,0.2206,10081.42,35618.58,0.7794,0,Sim,0.286892
P003128,2,0.243289,NEGAR,0.035,48,0.21,0.2477,5920.03,17979.97,0.7523,1,Não,0.243289
P003129,7,0.058151,APROVAR,0.0256,48,0.0,0.02,758.0,37142.0,0.98,7,Não,0.058151
P003130,6,0.072658,APROVAR,0.0265,36,0.21,0.4048,15827.68,23272.32,0.5952,2,Não,0.072658
P003131,3,0.151646,NEGAR,0.0336,60,0.21,0.21,8547.0,32153.0,0.79,2,Sim,0.090072
P003132,8,0.050467,APROVAR,0.0247,24,0.0,0.2939,8905.17,21394.83,0.7061,1,Não,0.050467
P003133,6,0.073741,APROVAR,0.0265,48,0.21,0.21,9429.0,35471.0,0.79,2,Não,0.071746
P003134,1,0.39613,NEGAR,0.035,60,0.21,0.3894,15965.4,25034.6,0.6106,2,Sim,0.39613
P003135,9,0.037451,APROVAR,0.0236,24,0.0,0.4986,15905.34,15994.66,0.5014,5,Não,0.037451
P003136,3,0.183102,NEGAR,0.0336,24,0.21,0.21,7728.0,29072.0,0.79,2,Não,0.20559
P003137,8,0.050084,APROVAR,0.0247,36,0.0,0.3427,24434.51,46865.49,0.6573,2,Não,0.050084
P003138,4,0.127532,NEGAR,0.0303,24,0.21,0.21,10017.0,37683.0,0.79,9,Não,0.117419
P003139,3,0.181185,NEGAR,0.0336,36,0.21,0.2891,6360.2,15639.8,0.7109,12,Não,0.181185
P003140,5,0.086927,APROVAR,0.0282,24,0.21,0.2597,21139.58,60260.42,0.7403,5,Não,0.086927
P003141,6,0.080967,APROVAR,0.0265,48,0.21,0.2606,12013.66,34086.34,0.7394,3,Não,0.080967
P003142,8,0.052842,APROVAR,0.0247,60,0.0,0.1573,8336.9,44663.1,0.8427,2,Não,0.052842
P003143,1,0.347031,NEGAR,0.035,48,0.21,0.5093,11204.6,10795.4,0.4907,7,Não,0.347031
P003144,3,0.178446,NEGAR,0.0336,60,0.21,0.4167,28085.58,39314.42,0.5833,5,Não,0.178446
P003145,5,0.10539,APROVAR,0.0282,48,0.21,0.21,6489.0,24411.0,0.79,10,Não,0.109435
P003146,3,0.161289,NEGAR,0.0336,24,0.21,0.21,5418.0,20382.0,0.79,12,Não,0.16434
P003147,1,0.381355,NEGAR,0.035,60,0.21,0.3159,12351.69,26748.31,0.6841,6,Não,0.381355
